Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date,developerResponse,review,rating,isEdited,userName,title,sentiment,reviewId,userImage,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview,mentionedFeature,mentionedSynonyms
620,620,534,2022-12-05 14:28:25,,Amazing learning app. Lovely interface and the information is wonderfully delivered. Can't wait to go through all the learning modules .,5,,Lary Andrw,,POSITIVE,c01e215b-8e3f-4f72-abb8-1ec139d8b3c8,https://play-lh.googleusercontent.com/a-/ACB-R5Q1IByj0v7k82HCw5eNINpcQC2567dBrBJ3oDUx,1.0,pythonx_1.2.2,,,amazing learning app lovely interface information wonderfully delivered cant wait go learning modules,torture breaks,live
781,781,695,2022-11-13 03:33:06,,paywall after account setup,1,,fred nights,,NEGATIVE,d6575301-a70a-42d0-8167-746b6cfafc79,https://play-lh.googleusercontent.com/a/AGNmyxbK-zjfZ90I6K7oHQunZgA19hh3Vy_UTNZ6dOho=mo,0.0,pythonx_1.1.7,"Hi Fred, thanks for sharing. Could you please share the screenshots of the same on hello@codingx.app. so that we can address the concern.",2022-11-17 15:12:48,paywall account setup,"torture breaks, status quo sloth","paywal, account"
852,852,766,2022-11-05 16:17:56,,This is very good and it helps the beginning to no more about programming specially python,5,,Samuel F.O,,POSITIVE,2c050040-bfd9-45cf-bbd3-0c5fccb8ade8,https://play-lh.googleusercontent.com/a-/ACB-R5R42kUZ35p21AyleqwojiDD0ItjLPdtxIIkOcb-mQ,0.0,pythonx_1.1.7,Thank you for your encouraging words. Keep learning!!,2022-11-23 03:17:03,good helps beginning programming specially python,boosters,special
970,970,884,2022-10-20 23:14:13,,I got problem with the premium feature but their customer service is very supportive so i got my problem solved within hour. Premium content is also good. Best of luck 👍👍,5,,Ravindra Panchal,,POSITIVE,1389ca4c-3d6a-4fb8-aa1b-238424b0ef48,https://play-lh.googleusercontent.com/a-/ACB-R5QNNuPSedTB-Ktf7SUiPmJky6-ngbL5Ily55imJ2w,0.0,pythonx_1.1.7,"Hi Ravindra, apologies for the inconvenience, kindly write to us at hello@codingx.app we will resolve the same at the earliest.",2022-10-20 13:57:55,got problem premium feature customer service supportive got problem solved within hour premium content also good best luck,status quo sloth,custom
974,974,888,2022-10-19 20:35:20,,"So far the app has been infinitely useful, however there are some issues with UI. To start a topic, the button is half. When continuing during a specific lesson, sometimes the images take a while to load and the videos from initial thumbnail glance seem unfinished however the quality of the actual videos once played is top notch. Another thing is updating progress between devices used in same account. Personally I use my tablet and phone interchangeably but it don't load progress on a device.",5,,Joseph Elizondo,,NEGATIVE,97b5979e-d50a-4ac6-8d7d-cb10a26d29b8,https://play-lh.googleusercontent.com/a-/ACB-R5RMR_arPxCrMUUniBUCMxPoH2H-3hZBO6J82DtO,19.0,pythonx_1.1.7,"Hi Joseph, We are pleased that you enjoyed the app. We've forwarded your feedback to our developers. Thank you for taking out the time to send us your suggestions!",2022-10-31 12:57:38,far app infinitely useful however issues ui start topic button half continuing specific lesson sometimes images take load videos initial thumbnail glance seem unfinished however quality actual videos played top notch another thing updating progress devices used account personally use tablet phone interchangeably dont load progress device,status quo sloth,"account, person"
1071,1071,985,2022-10-05 10:00:06,,"While the UI is nice and teaches lesson in an easily digestible way, the app is paywalled up to a certain lesson. Sorry, but this is now useless to me as I don't really spend on ""pro"" subscription regardless of how good the offer is.",2,,Charles Paruñgao,,NEGATIVE,c6960f56-e06d-452e-bf9e-0bf810ca5a3e,https://play-lh.googleusercontent.com/a-/ACB-R5RHKiP9kVGj47TeWkvnGixmHgPBplBKJbjLc8c0_w,0.0,pythonx_1.1.7,"Hi Jeffery, apologies that the offer doesn't suit your needs. There is a small fee to avail the subscription as we try and get the best content for our users. I hope you understand as the developers need to be encouraged. If anything else please write to us at hello@codingx.app",2022-10-05 13:47:44,ui nice teaches lesson easily digestible way app paywalled certain lesson sorry useless dont really spend pro subscription regardless good offer,torture breaks,paywal
1081,1081,995,2022-10-03 17:17:20,,Great app for beginners. Would recommend it to every person that wants to learn programming in Python. Nice job guys. Keep it up👍,5,,Medin 06,,POSITIVE,4a399532-5d0d-40f1-a080-340740d146e1,https://play-lh.googleusercontent.com/a-/ACB-R5SArU3UYEIgKgKCucI20S4AKRXleYVCWpSCbCq2BQ,0.0,pythonx_1.1.7,It is so great to get such a feedback from our users and to understand what all content is liked by our users. Thank you for your review. Keep coding.,2022-10-04 10:04:31,great app beginners would recommend every person wants learn programming python nice job guys keep,status quo sloth,person
1139,1139,1053,2022-09-24 07:14:06,,It is a really really really great app for beginners to learn about python especially for people who wanna learn programming,5,,Nirva Kamble,,POSITIVE,2700684a-3e08-4e88-9bf3-626ac06b0dbc,https://play-lh.googleusercontent.com/a-/ACB-R5RhF-qVMiGHKTGgselXP0vUe3gct-1kfmtsUOee,0.0,pythonx_1.1.7,"Hi, Thank you for your kind words, We’re grateful for your feedback. It’s our pleasure to provide the best possible service to our users, and we’re glad we were able to meet the expectation of yours . If you need any assistance, reach us at hello@codingx.app and we'll be very happy to assist you. Have a wonderful day! -HSG",2022-10-19 15:42:41,really really really great app beginners learn python especially people wanna learn programming,boosters,special
1232,1232,1146,2022-09-08 21:13:59,,I think this app is special to learn python i love the way of teaching,5,,Sukesh Suki,,POSITIVE,bec89e93-05db-4ce0-bcec-79f66d40615a,https://play-lh.googleusercontent.com/a-/ACB-R5T74SFKeWXRNre_U17GKvsjyHiR7fjiylQvAE5d_7U,0.0,pythonx_1.1.7,"Hi, Thank you for your kind words, We’re grateful for your feedback. It’s our pleasure to provide the best possible service to our users, and we’re glad we were able to meet the expectation of yours . If you need any assistance, reach us at hello@codingx.app and we'll be very happy to assist you. Have a wonderful day! -HSG",2022-10-19 15:47:04,think app special learn python love way teaching,boosters,special
1416,1416,1330,2022-08-15 15:08:52,,The language is dense and it paywalled me midway through lesson 4,3,,potato rose,,NEGATIVE,27ce3271-0288-42bb-8127-b265c9eb1ecd,https://play-lh.googleusercontent.com/a-/ACB-R5ScGz2gk-lgyN3noHd6eeWgqTAV0FJhpPH6oip39w,0.0,pythonx_1.1.7,"Dear Friend, Thank you! We are pleased that you have enjoyed learning with us. We sincerely appreciate your insight because it helps us improve ourselves. If you need any assistance, please feel free to get in touch with us at hello@codingx.app so we can help you better. -HSG",2022-08-16 08:50:27,language dense paywalled midway lesson 4,torture breaks,paywal
1428,1428,1342,2022-08-13 18:21:16,,"The app isn't offline-friendly because it runs code on the server (which, fun fact, I didn't know until I noticed that I couldn't connect to my reverse shell). The UX is also somewhat bad, sometimes even stopping you from progressing altogether. And lastly, the app lacks customizability—there isn't even a dark mode! So, while it may be decent for beginners, there are better apps and tutorials for learning out there. (-1 star for no offline support and -1 star for the UX and content combined.)",3,,Patrik Käpyaho,,NEGATIVE,8e0bf9f3-d6f8-4066-bdc0-00ea5c0c0f09,https://play-lh.googleusercontent.com/a-/ACB-R5TAu1A_NCTPTaaWZVRtG2-Tgn-2HW8y-Eqc8JgF0g,3.0,pythonx_1.1.7,"Hi Friend, Thank you for your honest feedback. We kindly request you to send us the Screenshot of the Errors at hello@codingx.app so that we can look into it and Correct it ASAP. We're working on advanced content which will be available soon in our future updates. Thank you for your patience. -HSG
",2022-08-16 09:36:56,app isnt offlinefriendly runs code server fun fact didnt know noticed couldnt connect reverse shell ux also somewhat bad sometimes even stopping progressing altogether lastly app lacks customizabilitythere isnt even dark mode may decent beginners better apps tutorials learning 1 star offline support 1 star ux content combined,status quo sloth,custom
1486,1486,1400,2022-08-04 08:32:40,,"It's an awesome app , i've learned a lot about python programming , just one suggestion , i live in south Africa and when they check my certificate they will need to see my ID number aswell so i you can add that feature on the certificate i will be greatefull and also if you can add email address as well on the certificate it the certificate would be much more efficient, Great app by the way 🙏🏽🏅🏅🏅🏅🏅👍👍110%",5,,Rasithithi Onndwela,,POSITIVE,a02e4524-41b6-4a24-b102-ca312d352762,https://play-lh.googleusercontent.com/a/AGNmyxbmOl7lDZzZJuY87Oep1yGOtHscM2cSPJdkl0OR=mo,0.0,pythonx_1.1.7,"Dear Friend, Hurray! Your feedback really means a lot to us! We really appreciate you taking the time out to share your experience with us. If you need any assistance, please feel free to get in touch with us at hello@codingx.app so we can help you better. -HSG
",2022-08-05 12:48:48,awesome app ive learned lot python programming one suggestion live south africa check certificate need see id number aswell add feature certificate greatefull also add email address well certificate certificate would much efficient great app way 110,torture breaks,live
1506,1506,1420,2022-08-02 13:03:08,,"Payment debited but no upgrade to Pro, the app shows payment failed inspite of money being debited from the account for upgrade to Pro. Edit 1: to reply to your answer I have already sent the screenshots of the payment made and the app still not being updated to Pro to your email id and there has been no response from your end Edit 2: It has been 6 days and 3 emails since I made the payment for Pro subscription,but still there has been no response from the developers end. Beware before paying",1,,Chirag Goradia,,NEGATIVE,04f15765-2ae8-4e01-b136-94996d9d749d,https://play-lh.googleusercontent.com/a-/ACB-R5S1Is5bpTTLw9ReU3KVQ5oomCu7hx5Rv46F-WGjNw,1.0,pythonx_1.1.7,"Hi Friend, Thank you for your honest feedback. We kindly request you to send us the Screenshot of the Errors at hello@codingx.app so that we can look into it and Correct it ASAP. We're working on advanced content which will be available soon in our future updates. Thank you for your patience. -HSG

",2022-07-30 02:54:04,payment debited upgrade pro app shows payment failed inspite money debited account upgrade pro edit 1 reply answer already sent screenshots payment made app still updated pro email id response end edit 2 6 days 3 emails since made payment pro subscriptionbut still response developers end beware paying,status quo sloth,account
1587,1587,1501,2022-07-20 22:12:17,,"I bought the premium account, but when install your other app called codingX, it asks me to buy the premium plan again! Would you pls help me to link my current plan to that app as well!? Update: I replaced my 5 star by 1 star as I emailed them for my premium account activation 2 times and no one is answering me!!!",1,,Afshin Ebtia,,NEGATIVE,a9626f9d-bfde-432b-9e28-5c0981210f7f,https://play-lh.googleusercontent.com/a-/ACB-R5S2QPTpFcRRXbTkAQ-IpRQ4FPE-QRfjqEPFGvbOv6k,1.0,pythonx_1.1.7,"Hi Friend, We apologize for the inconvenience caused and the delay in response, kindly get in touch with us at hello@codingx.app along with your registered email ID and GPA, our team will check out the issue and fix it at the earliest. Meanwhile please try to log out and log back in. -HSG

",2022-07-13 12:14:12,bought premium account install app called codingx asks buy premium plan would pls help link current plan app well update replaced 5 star 1 star emailed premium account activation 2 times one answering,status quo sloth,account
1625,1625,1539,2022-07-13 17:46:17,,Awesome learning alive,5,,Kyle Leathers,,POSITIVE,d1f860bf-3162-41d5-abdc-87903dbcaa3e,https://play-lh.googleusercontent.com/a/AGNmyxaVfTUKEpZmTZfyOZEr-cb4iFL5fcEzFeGEcGLn=mo,0.0,pythonx_1.1.7,"Hi , Thank you! It's great to hear that you had a positive experience . Our team will be happy to hear that their hard work has paid off! If there’s anything we can do to serve you further, let us know at hello@codingx.app and we would be very happy to assist you -HSG
",2022-07-16 13:40:32,awesome learning alive,torture breaks,live
1633,1633,1547,2022-07-13 00:06:20,,"I had to buy pro version twice, but I emailed them and they were happy to look into it, great customer service.",5,,Philip Brischten,,POSITIVE,e89c7d86-d3e2-4fdb-a71e-c839de5063fe,https://play-lh.googleusercontent.com/a/AGNmyxawpkSjtuOliJhfRlXArjAg-MGJerkY_0UT7fGI=mo,1.0,pythonx_1.1.7,"Hi Friend, We apologize for the inconvenience caused and the delay in response, kindly get in touch with us at hello@codingx.app along with your registered email ID and GPA, our team will check out the issue and fix it at the earliest. Meanwhile please try to log out and log back in. -HSG
",2022-07-09 14:01:40,buy pro version twice emailed happy look great customer service,status quo sloth,custom
1721,1721,1635,2022-06-26 12:46:00,,"This isn't awesome imo. On the 3rd so called lesson it tells you the guy who created python got the idea from watching a TV show, then you take the ""quiz"" and the question says he named the program language after a tv show...true or false? The app says the correct answer is true but the language doesn't match. That's not accurate and in using python accuracy is critically important. You'd think an app teaching python would stress on accuracy....especially if they value it over $300 for premium.",2,,Michael Osmon,,NEGATIVE,3d8ad434-0753-47c3-bb28-026c8b06ae05,https://play-lh.googleusercontent.com/a-/ACB-R5RRNssThTu6HpdvIyt1sIRqKDOOLATXDTs_ZKyZ6g,0.0,pythonx_1.1.7,"Hi Friend,
Thank you for writing to us. We agree that the content should be free but our learners deserve quality content, so we had to hire experts to create it. Reach out to us at hello@codingx.app and we'll definitely reach out to you with a solution that makes you happy.
-Online Institute of Hacking
",2022-07-04 16:15:42,isnt awesome imo 3rd called lesson tells guy created python got idea watching tv show take quiz question says named program language tv showtrue false app says correct answer true language doesnt match thats accurate using python accuracy critically important youd think app teaching python would stress accuracyespecially value 300 premium,boosters,special
1957,1957,1871,2022-05-05 13:24:59,,Your app ask me to upgrade. So I did. But.. I need to wait .. even when I wait .. the timer never starts or reset to a longer period. You tell me.. how to I start learning a lesson when the lesson cannot even start. Please look into this. Or I need a refund.,1,,Mohamad Salim,,NEGATIVE,fde3a152-abb3-4054-bd5b-7b97ac605871,https://play-lh.googleusercontent.com/a/AGNmyxbUjCcA23KdrdtTk8dWvPohpizux2XIMDea0gKk=mo,1.0,pythonx_1.1.6,"Hello Friend,
We completely understand your frustration. Please force-start the app and restart the App. In the meantime, switch networks and see if it helps. Otherwise, we would appreciate it if you could send us a screenshot or a recording of the issues to hello@codingx.app so that we can investigate further and resolve them.
-JP",2022-05-07 01:35:21,app ask upgrade need wait even wait timer never starts reset longer period tell start learning lesson lesson cannot even start please look need refund,torture breaks,wait tim
1968,1968,1882,2022-05-01 07:05:14,,Good app with good UI. Especially it is allowing the masses to learn programming on the phone. It's highly recommend app,5,,Tahsin Rahman,,POSITIVE,fe4e9b1f-0aee-48fd-ac5e-7d63dd9d39cd,https://play-lh.googleusercontent.com/a/AGNmyxYnBaiMRkpd4pVMNVktMF57zkWN19MqCPWtQNmJ=mo,0.0,,"Dear Friend, Thank you! We are pleased that you have enjoyed learning with us. We sincerely appreciate your insight because it helps us improve ourselves. If you need any assistance, please feel free to get in touch with us at hello@codingx.app so we can help you better. -HSG

",2022-05-21 12:05:49,good app good ui especially allowing masses learn programming phone highly recommend app,boosters,special
1979,1979,1893,2022-04-28 16:27:02,,"Learning on this app is really amazing. Especially for beginners, its fascinates you to wanna study more.",5,,Michael Odeniyi,,POSITIVE,16ec2a09-7e1c-450b-9a2d-0a04d51bf690,https://play-lh.googleusercontent.com/a-/ACB-R5TfjlT8JPpvQMwse0wTnc5FeuHq8oE_pcPmjwRyRA,9.0,pythonx_1.1.5,"Dear Friend, Hurray! Your feedback really means a lot to us! We really appreciate you taking the time out to share your experience with us. If you need any assistance, please feel free to get in touch with us at hello@codingx.app so we can help you better. -HSG
",2022-06-16 11:09:54,learning app really amazing especially beginners fascinates wanna study,boosters,special
2001,2001,1915,2022-04-24 22:14:38,,"I'm to the decision making section and in part 2, introduction to if-else, where it asks me to rearrange, the screen was blank and I couldn't complete it. Then it just skipped it. So I don't know what even happened... I'm on android.",3,,Ashley Lego,,NEGATIVE,61d48d68-a0d5-417e-9a46-308cc0dd8010,https://play-lh.googleusercontent.com/a-/ACB-R5R0sko5SNTOIbKwVgvu0tKOjKAfMWnWIIzurt9RwRE,1.0,pythonx_1.1.5,"Hi Friend,
Please accept our apologies for any inconvenience caused. Please try reinstalling or killing the application and restarting it. Otherwise, we would appreciate it if you could send us a screenshot or a recording of the issues to hello@codingx.app so that we can investigate further and resolve them.
-JP",2022-04-25 02:23:27,im decision making section part 2 introduction ifelse asks rearrange screen blank couldnt complete skipped dont know even happened im android,voting,decision mak
2020,2020,1934,2022-04-21 08:23:40,,"This app helps me more than my Python 3 course I am taking online. I learn best by doing. In Python, the codes must typed in perfectly and precise, which is a huge challenge for me. Thank you for including challenging task!!",5,,Charity McCoy,,POSITIVE,a48f1d25-1652-4496-8f0e-4adf74cfe911,https://play-lh.googleusercontent.com/a-/ACB-R5RTihBY0c8jH6m-fkTRBG4yepB6lsyR0DkUTYfTYSg,5.0,pythonx_1.1.4,"Hi , Thank you! It's great to hear that you had a positive experience . Our team will be happy to hear that their hard work has paid off! If there’s anything we can do to serve you further, let us know at hello@codingx.app and we would be very happy to assist you -HSG
",2022-06-16 11:14:38,app helps python 3 course taking online learn best python codes must typed perfectly precise huge challenge thank including challenging task,challenges,challeng
2033,2033,1947,2022-04-19 11:02:48,,With this app learning phython for my daughter has been so easy. To crown it all it is the best app i've ever downloaded for my daughter.,5,,celestina kehinde,,POSITIVE,55a00a8f-5d1e-408b-be6c-8e1a74023ed2,https://play-lh.googleusercontent.com/a-/ACB-R5Rs46FvKExumPvJiYLsoGYwn8NtL3Sp84IxATmJ,2.0,pythonx_1.1.4,"Hi, Thank you for your kind words, We’re grateful for your feedback. It’s our pleasure to provide the best possible service to our users, and we’re glad we were able to meet the expectation of yours . If you need any assistance, reach us at hello@codingx.app and we'll be very happy to assist you. Have a wonderful day! -HSG",2022-04-20 02:54:05,app learning phython daughter easy crown best app ive ever downloaded daughter,crowning,crown
2050,2050,1964,2022-04-16 17:29:24,,"A Beautiful App A message for the team : We have a dedicated discord server for Tech and Programming Language enthusiasts and we decided to vote if this app is worth going pro , 90% agreed to it but only of it accepts payment from our Google Play accounts most of the people there use Gplay to buy, try and review apps. On behalf of the founding members and members of the server I wanted to get this message to the team who created this amazing app. Thank you.",5,,Routine Shoes,,POSITIVE,f592df54-19f9-440d-9f98-6c1f2c4d0628,https://play-lh.googleusercontent.com/a-/ACB-R5R0iiO9OOKHxyGCQvg-xQsLy4kmZqieHSFb5xMI,1.0,,"Hi Friend, Thank you! We are pleased that you have enjoyed learning with us. We sincerely appreciate your insight because it helps us improve ourselves. If you need any assistance, please feel free to get in touch with us at hello@codingx.app so we can help you better. -HSG",2022-04-20 09:48:08,beautiful app message team dedicated discord server tech programming language enthusiasts decided vote app worth going pro 90 agreed accepts payment google play accounts people use gplay buy try review apps behalf founding members members server wanted get message team created amazing app thank,"voting, status quo sloth","vote, account"
2108,2108,2022,2022-04-08 12:30:19,,"Horrible business model. They constantly send push notifications saying that you have a personal deal. People aren't dumb. It's very obvious that the app is showing an up charge and then making you think you're getting a ""deal"". Just use YouTube or udemy to learn python. This app is a garbage money grab.",1,,Aaron Clayton,,NEGATIVE,19be5cb5-6349-4d78-8b51-00de7659ea43,https://play-lh.googleusercontent.com/a/AGNmyxbeuRHoeEiih_qPalDEz2jxkvP7-F9PnnwVCupW=mo,0.0,pythonx_1.1.4,"Hi, We apologize for the inconvenience. We agree that the content should be free but our learners deserve quality content, so we had to hire experts to create it. Can you be more specific please so that we can identify the issue? Don't hesitate to reach out to us at hello@codingx.app. -JP",2022-04-18 15:32:29,horrible business model constantly send push notifications saying personal deal people arent dumb obvious app showing charge making think youre getting deal use youtube udemy learn python app garbage money grab,status quo sloth,person
2152,2152,2066,2022-03-31 22:39:42,,"Learn Python is the specialized Duolingo of the programming apps. Straightforward, simple yet complex, and engaging.",5,,Zack Devoe,,POSITIVE,3263501e-daba-4804-a72e-0c8043e332e3,https://play-lh.googleusercontent.com/a-/ACB-R5QdHAKTHMMPtu-QCzoetg0HN6GglS5z4KBLQmtDfA,4.0,pythonx_1.1.4,"Dear User, thank you very much for sharing your valuable & useful feedback. If you have other feedback or suggestions, please write to us at hello@codingx.app. We would love to hear from you!",2022-04-20 14:35:40,learn python specialized duolingo programming apps straightforward simple yet complex engaging,boosters,special
2179,2179,2093,2022-03-29 00:03:54,,"So far it is really fun, will edit if anything changes or gets locked behind a paywall.",5,,Richard Harker,,POSITIVE,6abe3707-7c3c-4bb9-b7c0-251aed2d4145,https://play-lh.googleusercontent.com/a-/ACB-R5RsTD1GqlfjDE215N9gBlUjUAxdO0t-au0AnU_ecUY,3.0,pythonx_1.1.4,"Hey Friend,
We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at hello@codingx.app so that we can help you better. Happy Learning!
-JP",2022-04-20 14:42:24,far really fun edit anything changes gets locked behind paywall,torture breaks,paywal
2202,2202,2116,2022-03-26 11:35:25,,PAYWALL AFTER FIRST FEW LESSONS. If this was mentioned anywhere I would happily pay as the app is great.,1,,No No,,NEGATIVE,61cd3846-588a-45ec-a72a-d1b7bc1c89e2,https://play-lh.googleusercontent.com/a/AGNmyxZD75PcQAo2kL6EAii4YFhseXWsBTEOH86NvJIP=mo,0.0,pythonx_1.1.4,"Hi Friend,
Thank you for writing to us. We agree that the content should be free but our learners deserve quality content, so we had to hire experts to create it. Reach out to us at hello@codingx.app and we'll definitely reach out to you with a solution that makes you happy.-JP",2022-04-18 15:33:19,paywall first lessons mentioned anywhere would happily pay app great,torture breaks,paywal
2220,2220,2134,2022-03-23 20:41:39,,"I liked it. I genuinely liked it. But now I have to pay for pro, which I'm not going to do. I was just trying to learn some advanced Python, but I can't get past Logical Operators because of the paywall. Another greedy app by another greedy developer.",1,,Ian Kull,,NEGATIVE,6a936e3b-219d-49b8-9bc3-5fb48c6de910,https://play-lh.googleusercontent.com/a/AGNmyxbLGH2Ugk0blk77WoqB4Ym0K8fd5sdatP9y7J0L=mo,1.0,pythonx_1.1.4,"Hi, Thank you for writing to us. We agree that the content should be free but our learners deserve quality content, so we had to hire experts to create it. Reach out to us at hello@codingx.app and we'll definitely reach out to you with a solution that makes you happy.-JP",2022-04-18 15:33:41,liked genuinely liked pay pro im going trying learn advanced python cant get past logical operators paywall another greedy app another greedy developer,torture breaks,paywal
2237,2237,2151,2022-03-21 11:43:09,,"So my original review was one star cause I already paid and couldn't get access. Plus they gave me the run around. However, they have great customer service and worked with me to get my Pro up and running. So I'll come back and let you know if this is a 5 star app.",2,,Daniel Ayala,,NEGATIVE,3c9f6736-d898-4215-860d-a537b737a611,https://play-lh.googleusercontent.com/a-/ACB-R5TKIaEqv7ilbpffMbBfc7p3tArNI2Gu1hxEcUuukg,2.0,pythonx_1.1.4,"Hello Friend, Please accept our apologies for the inconvenience caused. kindly help us with the screenshot of the receipt of payment, alongside your GPA and your e-mail address at hello@codingx.app, we will take care of the issue immediately.
-JP",2022-04-18 15:28:40,original review one star cause already paid couldnt get access plus gave run around however great customer service worked get pro running ill come back let know 5 star app,status quo sloth,custom
