event,time
Pedagogical Page Close Time,18:13:09
Pedagogical2 Page Open Time,18:13:09
Pedagogical2 Page Close Time,18:13:09
Parte 3,18:13:09
Pedagogical Page Open Time,18:13:09
Pedagogical Page Close Time,18:13:09
Multiplechoice Page Open Time,18:13:09
Multiplechoice Page Close Time,18:13:11
Parte 4,18:13:11
Draganddrop Page Open Time,18:13:11
Draganddrop Page Close Time,18:13:17
Pedagogical Page Open Time,18:13:17
Pedagogical Page Close Time,18:13:18
Parte 5,18:13:18
Multiplechoice Page Open Time,18:13:18
Multiplechoice Page Close Time,18:13:20
Pedagogical Page Open Time,18:13:20
Pedagogical Page Close Time,18:13:20
Parte 6,18:13:20
Pedagogical Page Open Time,18:13:20
Pedagogical Page Close Time,18:13:21

Parte 1,18:13:56
Pedagogical Page Open Time,18:13:56
Pedagogical Page Close Time,18:13:57
Multiplechoice Page Open Time,18:13:57
Multiplechoice Page Close Time,18:13:59
Parte 2,18:13:59
Pedagogical Page Open Time,18:13:59
Pedagogical Page Close Time,18:13:59
Pedagogical2 Page Open Time,18:13:59
Pedagogical2 Page Close Time,18:14:00
Parte 3,18:14:00
Pedagogical Page Open Time,18:14:00
Pedagogical Page Close Time,18:14:00
Multiplechoice Page Open Time,18:14:00
Multiplechoice Page Close Time,18:14:02
Parte 4,18:14:02
Draganddrop Page Open Time,18:14:02
Draganddrop Page Close Time,18:14:08
Pedagogical Page Open Time,18:14:08
Pedagogical Page Close Time,18:14:09
Parte 5,18:14:09
Multiplechoice Page Open Time,18:14:09
Multiplechoice Page Close Time,18:14:13
Pedagogical Page Open Time,18:14:13
Pedagogical Page Close Time,18:14:14
Parte 6,18:14:14
Pedagogical Page Open Time,18:14:14
Pedagogical Page Close Time,18:14:14

Parte 1,20:39:59
Pedagogical Page Open Time,20:39:59
Pedagogical Page Close Time,20:40:08
Multiplechoice Page Open Time,20:40:08
Multiplechoice Page Close Time,20:40:10
Parte 2,20:40:10
Pedagogical Page Open Time,20:40:10
Pedagogical Page Close Time,20:40:11
Pedagogical2 Page Open Time,20:40:11
Pedagogical2 Page Close Time,20:40:11
Parte 3,20:40:11
Pedagogical Page Open Time,20:40:11
Pedagogical Page Close Time,20:40:12
Multiplechoice Page Open Time,20:40:12
Multiplechoice Page Close Time,20:40:14
Parte 4,20:40:14
Draganddrop Page Open Time,20:40:14
Draganddrop Page Close Time,20:40:20
Pedagogical Page Open Time,20:40:20
Pedagogical Page Close Time,20:40:21
Parte 5,20:40:21
Multiplechoice Page Open Time,20:40:21
Multiplechoice Page Close Time,20:40:31
Pedagogical Page Open Time,20:40:31
Pedagogical Page Close Time,20:40:31
Parte 6,20:40:31
Pedagogical Page Open Time,20:40:31
Pedagogical Page Close Time,20:40:32

Parte 1,19:44:20
Pedagogical Page Open Time,19:44:20
Pedagogical Page Close Time,19:44:21
Multiplechoice Page Open Time,19:44:21
Multiplechoice Page Close Time,19:44:24
Parte 2,19:44:24
Pedagogical Page Open Time,19:44:24
Pedagogical Page Close Time,19:44:26
Pedagogical2 Page Open Time,19:44:26
Pedagogical2 Page Close Time,19:44:27
Parte 3,19:44:27
Pedagogical Page Open Time,19:44:27
Pedagogical Page Close Time,19:44:28
Multiplechoice Page Open Time,19:44:28
Multiplechoice Page Close Time,19:44:32
Parte 4,19:44:32
Draganddrop Page Open Time,19:44:32
Draganddrop Page Close Time,19:44:34
Pedagogical Page Open Time,19:44:34
Pedagogical Page Close Time,19:44:35
Parte 5,19:44:35
Multiplechoice Page Open Time,19:44:35
Multiplechoice Page Close Time,19:44:42
Pedagogical Page Open Time,19:44:42
Pedagogical Page Close Time,19:44:43
Parte 6,19:44:43
Pedagogical Page Open Time,19:44:43
Pedagogical Page Close Time,19:44:44

