event,time
Multiplechoice Page Open Time,18:06:57
Multiplechoice Page Close Time,18:07:00
Parte 2,18:07:00
Pedagogical Page Open Time,18:07:00
Pedagogical Page Close Time,18:07:01
Pedagogical2 Page Open Time,18:07:01
Pedagogical2 Page Close Time,18:07:01
Parte 3,18:07:01
Pedagogical Page Open Time,18:07:01
Pedagogical Page Close Time,18:07:02
Multiplechoice Page Open Time,18:07:02
Multiplechoice Page Close Time,18:07:05
Parte 4,18:07:05
Draganddrop Page Open Time,18:07:05
Draganddrop Page Close Time,18:07:09
Pedagogical Page Open Time,18:07:09
Pedagogical Page Close Time,18:07:09
Parte 5,18:07:09
Multiplechoice Page Open Time,18:07:09
Multiplechoice Page Close Time,18:07:14
Pedagogical Page Open Time,18:07:14
Pedagogical Page Close Time,18:07:14
Parte 6,18:07:14
Pedagogical Page Open Time,18:07:14
Pedagogical Page Close Time,18:07:15

Parte 1,18:08:37
Pedagogical Page Open Time,18:08:37
Pedagogical Page Close Time,18:08:39
Multiplechoice Page Open Time,18:08:39
Multiplechoice Page Close Time,18:08:42
Parte 2,18:08:42
Pedagogical Page Open Time,18:08:42
Pedagogical Page Close Time,18:08:42
Pedagogical2 Page Open Time,18:08:42
Pedagogical2 Page Close Time,18:08:42
Parte 3,18:08:42
Pedagogical Page Open Time,18:08:42
Pedagogical Page Close Time,18:08:42
Multiplechoice Page Open Time,18:08:42
Multiplechoice Page Close Time,18:08:45
Parte 4,18:08:45
Draganddrop Page Open Time,18:08:45
Draganddrop Page Close Time,18:08:50
Pedagogical Page Open Time,18:08:50
Pedagogical Page Close Time,18:08:50
Parte 5,18:08:50
Multiplechoice Page Open Time,18:08:50
Multiplechoice Page Close Time,18:08:56
Pedagogical Page Open Time,18:08:56
Pedagogical Page Close Time,18:08:56
Parte 6,18:08:56
Pedagogical Page Open Time,18:08:56
Pedagogical Page Close Time,18:08:57

Parte 1,21:09:57
Pedagogical Page Open Time,21:09:57
Pedagogical Page Close Time,21:09:59
Multiplechoice Page Open Time,21:09:59
Multiplechoice Page Close Time,21:10:02
Parte 2,21:10:02
Pedagogical Page Open Time,21:10:02
Pedagogical Page Close Time,21:10:02
Pedagogical2 Page Open Time,21:10:02
Pedagogical2 Page Close Time,21:10:02
Parte 3,21:10:02
Pedagogical Page Open Time,21:10:02
Pedagogical Page Close Time,21:10:03
Multiplechoice Page Open Time,21:10:03
Multiplechoice Page Close Time,21:10:07
Parte 4,21:10:07
Draganddrop Page Open Time,21:10:07
Draganddrop Page Close Time,21:10:10
Pedagogical Page Open Time,21:10:10
Pedagogical Page Close Time,21:10:11
Parte 5,21:10:11
Multiplechoice Page Open Time,21:10:11
Multiplechoice Page Close Time,21:10:14
Pedagogical Page Open Time,21:10:14
Pedagogical Page Close Time,21:10:15
Parte 6,21:10:15
Pedagogical Page Open Time,21:10:15
Pedagogical Page Close Time,21:10:15

Parte 1,21:12:09
Pedagogical Page Open Time,21:12:09
Pedagogical Page Close Time,21:12:11
Multiplechoice Page Open Time,21:12:11
Multiplechoice Page Close Time,21:12:14
Parte 2,21:12:14
Pedagogical Page Open Time,21:12:14
Pedagogical Page Close Time,21:12:14
Pedagogical2 Page Open Time,21:12:14
Pedagogical2 Page Close Time,21:12:14
Parte 3,21:12:14
Pedagogical Page Open Time,21:12:14
Pedagogical Page Close Time,21:12:15
Multiplechoice Page Open Time,21:12:15
Multiplechoice Page Close Time,21:12:18
Parte 4,21:12:18
Draganddrop Page Open Time,21:12:18
Draganddrop Page Close Time,21:12:21
Pedagogical Page Open Time,21:12:21
Pedagogical Page Close Time,21:12:21
Parte 5,21:12:21
Multiplechoice Page Open Time,21:12:21
Multiplechoice Page Close Time,21:12:25
Pedagogical Page Open Time,21:12:25
Pedagogical Page Close Time,21:12:26
Parte 6,21:12:26
Pedagogical Page Open Time,21:12:26
Pedagogical Page Close Time,21:12:26

Parte 1,21:15:50
Pedagogical Page Open Time,21:15:50
Pedagogical Page Close Time,21:15:52
Multiplechoice Page Open Time,21:15:52
Multiplechoice Page Close Time,21:15:55
Parte 2,21:15:55
Pedagogical Page Open Time,21:15:55
Pedagogical Page Close Time,21:15:55
Pedagogical2 Page Open Time,21:15:55
Pedagogical2 Page Close Time,21:15:55
Parte 3,21:15:55
Pedagogical Page Open Time,21:15:55
Pedagogical Page Close Time,21:15:56
Multiplechoice Page Open Time,21:15:56
Multiplechoice Page Close Time,21:15:59
Parte 4,21:15:59
Draganddrop Page Open Time,21:15:59
Draganddrop Page Close Time,21:16:02
Pedagogical Page Open Time,21:16:02
Pedagogical Page Close Time,21:16:02
Parte 5,21:16:02
Multiplechoice Page Open Time,21:16:02
Multiplechoice Page Close Time,21:16:06
Pedagogical Page Open Time,21:16:06
Pedagogical Page Close Time,21:16:06
Parte 6,21:16:06
Pedagogical Page Open Time,21:16:06
Pedagogical Page Close Time,21:16:06

Parte 1,21:18:38
Pedagogical Page Open Time,21:18:38
Pedagogical Page Close Time,21:18:40
Multiplechoice Page Open Time,21:18:40
Multiplechoice Page Close Time,21:18:43
Parte 2,21:18:43
Pedagogical Page Open Time,21:18:43
Pedagogical Page Close Time,21:18:43
Pedagogical2 Page Open Time,21:18:43
Pedagogical2 Page Close Time,21:18:43
Parte 3,21:18:43
Pedagogical Page Open Time,21:18:43
Pedagogical Page Close Time,21:18:44
Multiplechoice Page Open Time,21:18:44
Multiplechoice Page Close Time,21:18:47
Parte 4,21:18:47
Draganddrop Page Open Time,21:18:47
Draganddrop Page Close Time,21:18:50
Pedagogical Page Open Time,21:18:50
Pedagogical Page Close Time,21:18:50
Parte 5,21:18:50
Multiplechoice Page Open Time,21:18:50
Multiplechoice Page Close Time,21:18:53
Pedagogical Page Open Time,21:18:53
Pedagogical Page Close Time,21:18:54
Parte 6,21:18:54
Pedagogical Page Open Time,21:18:54
Pedagogical Page Close Time,21:18:54

Parte 1,21:26:43
Pedagogical Page Open Time,21:26:43
Pedagogical Page Close Time,21:26:45
Multiplechoice Page Open Time,21:26:45
Multiplechoice Page Close Time,21:26:48
Parte 2,21:26:48
Pedagogical Page Open Time,21:26:48
Pedagogical Page Close Time,21:26:49
Pedagogical2 Page Open Time,21:26:49
Pedagogical2 Page Close Time,21:26:49
Parte 3,21:26:49
Pedagogical Page Open Time,21:26:49
Pedagogical Page Close Time,21:26:50
Multiplechoice Page Open Time,21:26:50
Multiplechoice Page Close Time,21:26:52
Parte 4,21:26:52
Draganddrop Page Open Time,21:26:52
Draganddrop Page Close Time,21:26:55
Pedagogical Page Open Time,21:26:55
Pedagogical Page Close Time,21:26:55
Parte 5,21:26:55
Multiplechoice Page Open Time,21:26:55
Multiplechoice Page Close Time,21:26:59
Pedagogical Page Open Time,21:26:59
Pedagogical Page Close Time,21:26:59
Parte 6,21:26:59
Pedagogical Page Open Time,21:26:59
Pedagogical Page Close Time,21:26:59

Parte 1,21:40:51
Pedagogical Page Open Time,21:40:51
Pedagogical Page Close Time,21:40:53
Multiplechoice Page Open Time,21:40:53
Multiplechoice Page Close Time,21:40:57
Parte 2,21:40:57
Pedagogical Page Open Time,21:40:57
Pedagogical Page Close Time,21:40:57
Pedagogical2 Page Open Time,21:40:57
Pedagogical2 Page Close Time,21:40:57
Parte 3,21:40:57
Pedagogical Page Open Time,21:40:57
Pedagogical Page Close Time,21:40:57
Multiplechoice Page Open Time,21:40:57
Multiplechoice Page Close Time,21:41:00
Parte 4,21:41:00
Draganddrop Page Open Time,21:41:00
Draganddrop Page Close Time,21:41:03
Pedagogical Page Open Time,21:41:03
Pedagogical Page Close Time,21:41:04
Parte 5,21:41:04
Multiplechoice Page Open Time,21:41:04
Multiplechoice Page Close Time,21:41:08
Pedagogical Page Open Time,21:41:08
Pedagogical Page Close Time,21:41:09
Parte 6,21:41:09
Pedagogical Page Open Time,21:41:09
Pedagogical Page Close Time,21:41:10

Parte 1,21:41:35
Pedagogical Page Open Time,21:41:35
Pedagogical Page Close Time,21:41:36
Multiplechoice Page Open Time,21:41:36
Multiplechoice Page Close Time,21:41:39
Parte 2,21:41:39
Pedagogical Page Open Time,21:41:39
Pedagogical Page Close Time,21:41:39
Pedagogical2 Page Open Time,21:41:39
Pedagogical2 Page Close Time,21:41:40
Parte 3,21:41:40
Pedagogical Page Open Time,21:41:40
Pedagogical Page Close Time,21:41:40
Multiplechoice Page Open Time,21:41:40
Multiplechoice Page Close Time,21:41:43
Parte 4,21:41:43
Draganddrop Page Open Time,21:41:43
Draganddrop Page Close Time,21:41:46
Pedagogical Page Open Time,21:41:46
Pedagogical Page Close Time,21:41:46
Parte 5,21:41:46
Multiplechoice Page Open Time,21:41:46
Multiplechoice Page Close Time,21:41:50
Pedagogical Page Open Time,21:41:50
Pedagogical Page Close Time,21:41:50
Parte 6,21:41:50
Pedagogical Page Open Time,21:41:50
Pedagogical Page Close Time,21:41:50

Parte 1,21:42:31
Pedagogical Page Open Time,21:42:31
Pedagogical Page Close Time,21:42:32
Multiplechoice Page Open Time,21:42:32
Multiplechoice Page Close Time,21:42:35
Parte 2,21:42:35
Pedagogical Page Open Time,21:42:35
Pedagogical Page Close Time,21:42:35
Pedagogical2 Page Open Time,21:42:35
Pedagogical2 Page Close Time,21:42:35
Parte 3,21:42:35
Pedagogical Page Open Time,21:42:35
Pedagogical Page Close Time,21:42:36
Multiplechoice Page Open Time,21:42:36
Multiplechoice Page Close Time,21:42:38
Parte 4,21:42:38
Draganddrop Page Open Time,21:42:38
Draganddrop Page Close Time,21:42:41
Pedagogical Page Open Time,21:42:41
Pedagogical Page Close Time,21:42:41
Parte 5,21:42:41
Multiplechoice Page Open Time,21:42:41
Multiplechoice Page Close Time,21:42:45
Pedagogical Page Open Time,21:42:45
Pedagogical Page Close Time,21:42:45
Parte 6,21:42:45
Pedagogical Page Open Time,21:42:45
Pedagogical Page Close Time,21:42:45

Parte 1,21:46:20
Pedagogical Page Open Time,21:46:20
Pedagogical Page Close Time,21:46:22
Multiplechoice Page Open Time,21:46:22
Multiplechoice Page Close Time,21:46:25
Parte 2,21:46:25
Pedagogical Page Open Time,21:46:25
Pedagogical Page Close Time,21:46:25
Pedagogical2 Page Open Time,21:46:25
Pedagogical2 Page Close Time,21:46:25
Parte 3,21:46:25
Pedagogical Page Open Time,21:46:25
Pedagogical Page Close Time,21:46:25
Multiplechoice Page Open Time,21:46:25
Multiplechoice Page Close Time,21:46:29
Parte 4,21:46:29
Draganddrop Page Open Time,21:46:29
Draganddrop Page Close Time,21:46:32
Pedagogical Page Open Time,21:46:32
Pedagogical Page Close Time,21:46:32
Parte 5,21:46:32
Multiplechoice Page Open Time,21:46:32
Multiplechoice Page Close Time,21:46:36
Pedagogical Page Open Time,21:46:36
Pedagogical Page Close Time,21:46:37
Parte 6,21:46:37
Pedagogical Page Open Time,21:46:37
Pedagogical Page Close Time,21:46:38

Parte 1,21:47:23
Pedagogical Page Open Time,21:47:23
Pedagogical Page Close Time,21:47:24
Multiplechoice Page Open Time,21:47:24
Multiplechoice Page Close Time,21:47:27
Parte 2,21:47:27
Pedagogical Page Open Time,21:47:27
Pedagogical Page Close Time,21:47:27
Pedagogical2 Page Open Time,21:47:27
Pedagogical2 Page Close Time,21:47:27
Parte 3,21:47:27
Pedagogical Page Open Time,21:47:27
Pedagogical Page Close Time,21:47:28
Multiplechoice Page Open Time,21:47:28
Multiplechoice Page Close Time,21:47:30
Parte 4,21:47:30
Draganddrop Page Open Time,21:47:30
Draganddrop Page Close Time,21:47:33
Pedagogical Page Open Time,21:47:33
Pedagogical Page Close Time,21:47:33
Parte 5,21:47:33
Multiplechoice Page Open Time,21:47:33
Multiplechoice Page Close Time,21:47:38
Pedagogical Page Open Time,21:47:38
Pedagogical Page Close Time,21:47:38
Parte 6,21:47:38
Pedagogical Page Open Time,21:47:38
Pedagogical Page Close Time,21:47:38

Parte 1,21:48:47
Pedagogical Page Open Time,21:48:47
Pedagogical Page Close Time,21:48:48
Multiplechoice Page Open Time,21:48:48
Multiplechoice Page Close Time,21:48:50
Parte 2,21:48:50
Pedagogical Page Open Time,21:48:50
Pedagogical Page Close Time,21:48:50
Pedagogical2 Page Open Time,21:48:50
Pedagogical2 Page Close Time,21:48:51
Parte 3,21:48:51
Pedagogical Page Open Time,21:48:51
Pedagogical Page Close Time,21:48:51
Multiplechoice Page Open Time,21:48:51
Multiplechoice Page Close Time,21:48:53
Parte 4,21:48:53
Draganddrop Page Open Time,21:48:53
Draganddrop Page Close Time,21:48:57
Pedagogical Page Open Time,21:48:57
Pedagogical Page Close Time,21:48:57
Parte 5,21:48:57
Multiplechoice Page Open Time,21:48:57
Multiplechoice Page Close Time,21:49:00
Pedagogical Page Open Time,21:49:00
Pedagogical Page Close Time,21:49:00
Parte 6,21:49:00
Pedagogical Page Open Time,21:49:00
Pedagogical Page Close Time,21:49:00

Parte 1,21:49:25
Pedagogical Page Open Time,21:49:25
Pedagogical Page Close Time,21:49:27
Multiplechoice Page Open Time,21:49:27
Multiplechoice Page Close Time,21:49:34
Parte 2,21:49:34
Pedagogical Page Open Time,21:49:34
Pedagogical Page Close Time,21:49:35
Pedagogical2 Page Open Time,21:49:35
Pedagogical2 Page Close Time,21:49:35
Parte 3,21:49:35
Pedagogical Page Open Time,21:49:35
Pedagogical Page Close Time,21:49:36
Multiplechoice Page Open Time,21:49:36
Multiplechoice Page Close Time,21:49:41
Parte 4,21:49:41
Draganddrop Page Open Time,21:49:41
Draganddrop Page Close Time,21:49:46
Pedagogical Page Open Time,21:49:46
Pedagogical Page Close Time,21:49:47
Parte 5,21:49:47
Multiplechoice Page Open Time,21:49:47
Multiplechoice Page Close Time,21:49:50
Pedagogical Page Open Time,21:49:50
Pedagogical Page Close Time,21:49:51
Parte 6,21:49:51
Pedagogical Page Open Time,21:49:51
Pedagogical Page Close Time,21:49:51

Parte 1,21:53:16
Pedagogical Page Open Time,21:53:16
Pedagogical Page Close Time,21:53:18
Multiplechoice Page Open Time,21:53:18
Multiplechoice Page Close Time,21:53:21
Parte 2,21:53:21
Pedagogical Page Open Time,21:53:21
Pedagogical Page Close Time,21:53:21
Pedagogical2 Page Open Time,21:53:21
Pedagogical2 Page Close Time,21:53:21
Parte 3,21:53:21
Pedagogical Page Open Time,21:53:21
Pedagogical Page Close Time,21:53:21
Multiplechoice Page Open Time,21:53:21
Multiplechoice Page Close Time,21:53:24
Parte 4,21:53:24
Draganddrop Page Open Time,21:53:24
Draganddrop Page Close Time,21:53:28
Pedagogical Page Open Time,21:53:28
Pedagogical Page Close Time,21:53:28
Parte 5,21:53:28
Multiplechoice Page Open Time,21:53:28
Multiplechoice Page Close Time,21:53:32
Pedagogical Page Open Time,21:53:32
Pedagogical Page Close Time,21:53:33
Parte 6,21:53:33
Pedagogical Page Open Time,21:53:33
Pedagogical Page Close Time,21:53:34

Parte 1,21:55:00
Pedagogical Page Open Time,21:55:00
Pedagogical Page Close Time,21:55:02
Multiplechoice Page Open Time,21:55:02
Multiplechoice Page Close Time,21:55:04
Parte 2,21:55:04
Pedagogical Page Open Time,21:55:04
Pedagogical Page Close Time,21:55:04
Pedagogical2 Page Open Time,21:55:04
Pedagogical2 Page Close Time,21:55:04
Parte 3,21:55:04
Pedagogical Page Open Time,21:55:04
Pedagogical Page Close Time,21:55:05
Multiplechoice Page Open Time,21:55:05
Multiplechoice Page Close Time,21:55:07
Parte 4,21:55:07
Draganddrop Page Open Time,21:55:07
Draganddrop Page Close Time,21:55:11
Pedagogical Page Open Time,21:55:11
Pedagogical Page Close Time,21:55:12
Parte 5,21:55:12
Multiplechoice Page Open Time,21:55:12
Multiplechoice Page Close Time,21:55:14
Pedagogical Page Open Time,21:55:14
Pedagogical Page Close Time,21:55:14
Parte 6,21:55:14
Pedagogical Page Open Time,21:55:14
Pedagogical Page Close Time,21:55:14

Parte 1,21:56:02
Pedagogical Page Open Time,21:56:02
Pedagogical Page Close Time,21:56:05
Multiplechoice Page Open Time,21:56:05
Multiplechoice Page Close Time,21:56:07
Parte 2,21:56:07
Pedagogical Page Open Time,21:56:07
Pedagogical Page Close Time,21:56:08
Pedagogical2 Page Open Time,21:56:08
Pedagogical2 Page Close Time,21:56:08
Parte 3,21:56:08
Pedagogical Page Open Time,21:56:08
Pedagogical Page Close Time,21:56:08
Multiplechoice Page Open Time,21:56:08
Multiplechoice Page Close Time,21:56:11
Parte 4,21:56:11
Draganddrop Page Open Time,21:56:11
Draganddrop Page Close Time,21:56:13
Pedagogical Page Open Time,21:56:13
Pedagogical Page Close Time,21:56:14
Parte 5,21:56:14
Multiplechoice Page Open Time,21:56:14
Multiplechoice Page Close Time,21:56:17
Pedagogical Page Open Time,21:56:17
Pedagogical Page Close Time,21:56:17
Parte 6,21:56:17
Pedagogical Page Open Time,21:56:17
Pedagogical Page Close Time,21:56:17

Parte 1,21:57:30
Pedagogical Page Open Time,21:57:30
Pedagogical Page Close Time,21:57:32
Multiplechoice Page Open Time,21:57:32
Multiplechoice Page Close Time,21:57:35
Parte 2,21:57:35
Pedagogical Page Open Time,21:57:35
Pedagogical Page Close Time,21:57:35
Pedagogical2 Page Open Time,21:57:35
Pedagogical2 Page Close Time,21:57:35
Parte 3,21:57:35
Pedagogical Page Open Time,21:57:35
Pedagogical Page Close Time,21:57:35
Multiplechoice Page Open Time,21:57:35
Multiplechoice Page Close Time,21:57:38
Parte 4,21:57:38
Draganddrop Page Open Time,21:57:38
Draganddrop Page Close Time,21:57:41
Pedagogical Page Open Time,21:57:41
Pedagogical Page Close Time,21:57:41
Parte 5,21:57:41
Multiplechoice Page Open Time,21:57:41
Multiplechoice Page Close Time,21:57:45
Pedagogical Page Open Time,21:57:45
Pedagogical Page Close Time,21:57:45
Parte 6,21:57:45
Pedagogical Page Open Time,21:57:45
Pedagogical Page Close Time,21:57:45

Parte 1,21:59:18
Pedagogical Page Open Time,21:59:18
Pedagogical Page Close Time,21:59:20
Multiplechoice Page Open Time,21:59:20
Multiplechoice Page Close Time,21:59:23
Parte 2,21:59:23
Pedagogical Page Open Time,21:59:23
Pedagogical Page Close Time,21:59:24
Pedagogical2 Page Open Time,21:59:24
Pedagogical2 Page Close Time,21:59:24
Parte 3,21:59:24
Pedagogical Page Open Time,21:59:24
Pedagogical Page Close Time,21:59:24
Multiplechoice Page Open Time,21:59:24
Multiplechoice Page Close Time,21:59:33
Parte 4,21:59:33
Draganddrop Page Open Time,21:59:33
Draganddrop Page Close Time,21:59:36
Pedagogical Page Open Time,21:59:36
Pedagogical Page Close Time,21:59:36
Parte 5,21:59:36
Multiplechoice Page Open Time,21:59:36
Multiplechoice Page Close Time,21:59:39
Pedagogical Page Open Time,21:59:39
Pedagogical Page Close Time,21:59:39
Parte 6,21:59:39
Pedagogical Page Open Time,21:59:39
Pedagogical Page Close Time,21:59:39

Parte 1,22:04:00
Pedagogical Page Open Time,22:04:00
Pedagogical Page Close Time,22:04:05
Multiplechoice Page Open Time,22:04:05
Multiplechoice Page Close Time,22:04:08
Parte 2,22:04:08
Pedagogical Page Open Time,22:04:08
Pedagogical Page Close Time,22:04:09
Pedagogical2 Page Open Time,22:04:09
Pedagogical2 Page Close Time,22:04:09
Parte 3,22:04:09
Pedagogical Page Open Time,22:04:09
Pedagogical Page Close Time,22:04:10
Multiplechoice Page Open Time,22:04:10
Multiplechoice Page Close Time,22:04:13
Parte 4,22:04:13
Draganddrop Page Open Time,22:04:13
Draganddrop Page Close Time,22:04:17
Pedagogical Page Open Time,22:04:17
Pedagogical Page Close Time,22:04:17
Parte 5,22:04:17
Multiplechoice Page Open Time,22:04:17
Multiplechoice Page Close Time,22:04:24
Pedagogical Page Open Time,22:04:24
Pedagogical Page Close Time,22:04:24
Parte 6,22:04:24
Pedagogical Page Open Time,22:04:24
Pedagogical Page Close Time,22:04:25

Parte 1,22:06:27
Pedagogical Page Open Time,22:06:27
Pedagogical Page Close Time,22:06:28
Multiplechoice Page Open Time,22:06:28
Multiplechoice Page Close Time,22:06:31
Parte 2,22:06:31
Pedagogical Page Open Time,22:06:31
Pedagogical Page Close Time,22:06:31
Pedagogical2 Page Open Time,22:06:31
Pedagogical2 Page Close Time,22:06:32
Parte 3,22:06:32
Pedagogical Page Open Time,22:06:32
Pedagogical Page Close Time,22:06:32
Multiplechoice Page Open Time,22:06:32
Multiplechoice Page Close Time,22:06:35
Parte 4,22:06:35
Draganddrop Page Open Time,22:06:35
Draganddrop Page Close Time,22:06:38
Pedagogical Page Open Time,22:06:38
Pedagogical Page Close Time,22:06:38
Parte 5,22:06:38
Multiplechoice Page Open Time,22:06:38
Multiplechoice Page Close Time,22:06:42
Pedagogical Page Open Time,22:06:42
Pedagogical Page Close Time,22:06:42
Parte 6,22:06:42
Pedagogical Page Open Time,22:06:42
Pedagogical Page Close Time,22:06:42

