Unnamed: 0,reviewId,userName,userImage,review,rating,thumbsUpCount,reviewCreatedVersion,date,replyContent,repliedAt,sentiment,standardizedReview
10,3b8d59d2-2dad-43ee-8aa4-527c521cc859,Omi Singh Reg no. 62,https://play-lh.googleusercontent.com/a/AGNmyxbl8nXhevejtDDV4HD1ynwBN9PFVHUxnuP8lgQC=mo,Exceptional app !!! Smooth learning Great for beginers.......I just started it 5 days ago and I just wanna keep learning Broo bawal chez app !!!!,5,0,pythonx_1.2.3,2023-03-23 02:46:02,"Hi Omi, Thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at hello@codingx.app if you have any questions.",2023-03-23 12:45:48,POSITIVE,exceptional app smooth learning great beginersi started 5 days ago wanna keep learning broo bawal chez app
11,8605219b-0935-4746-a9d4-04c345cbfbcf,James McNamara,https://play-lh.googleusercontent.com/a/AGNmyxY2S642Oi2ioQ0cpsKs1nQy04qLKg7FAKxBIasj=mo,The app seems amazing but the problem is I can't start a lesson! No matter how many times I press introduction to begin it never does anything! Please can someone explain what I'm doing wrong.,2,0,pythonx_1.2.3,2023-03-22 13:02:08,"Hi James, sorry for the inconvenience. Please restart and reinstall the app. If the issue still persists let us know at hello@codingx.app
",2023-03-23 12:48:05,NEGATIVE,app seems amazing problem cant start lesson matter many times press introduction begin never anything please someone explain im wrong
12,9222c5c7-1284-4703-b49d-e4d1afb5d071,Mr Joker,https://play-lh.googleusercontent.com/a-/ACB-R5RZR5xS3aaCoKjA347y9Lbz91mh4m6EfpAr-C5w-A,It's the best app for learning python,5,0,pythonx_1.2.3,2023-03-22 01:40:31,"Hi, Thank you for your encouraging words.",2023-03-22 10:42:59,POSITIVE,best app learning python
13,b029dfb1-bc22-4d4e-843c-2906bf0a4fbc,Tomasz Mickiewicz,https://play-lh.googleusercontent.com/a/AGNmyxYM73csdYHHVhURK4rWu86io83jKfj2S3ricjTR=mo,Very easy to understand. Really for entry level.,5,0,pythonx_1.2.3,2023-03-22 01:30:33,"Hi Tomasz, thank you very much for sharing your valuable & useful feedback. If you have other feedback or suggestions, please write to us at hello@codingx.app. We would love to hear from you!",2023-03-22 10:43:25,POSITIVE,easy understand really entry level
14,764a9a0d-f7ce-4b7f-99db-89de1408b487,JOHN WILLIAM WINGFIELD III,https://play-lh.googleusercontent.com/a-/ACB-R5QclSquXiI2NJW7NDfZDy9wxwCsNf0GgWUTjG8R,Great,5,0,pythonx_1.2.3,2023-03-21 21:28:04,"Hi JOHN, Thanks a lot for your rating :)",2023-03-22 10:43:47,POSITIVE,great
15,ca016200-421d-40ff-8f0a-1cb2bc4a1c6e,e e,https://play-lh.googleusercontent.com/a-/ACB-R5SsOBtwHQxDjTN5Vq07Jb6nsq6R-HS1gS6U0zlG,I'd give it a 5 but when I pressed confirm on the second lesson it turned my awnser from 1995 to 1991 and said it was correct although I chose the wrong awnser,4,0,pythonx_1.2.3,2023-03-21 19:07:33,"Hi, sorry for the inconvenience. Please reach us at hello@codingx.app so that we can help you with the issue you are facing.
",2023-03-22 10:45:36,NEGATIVE,id give 5 pressed confirm second lesson turned awnser 1995 1991 said correct although chose wrong awnser
16,98d72ea1-4653-41b3-b579-7f1910f1bb8b,Mustafizur Rahman Robin,https://play-lh.googleusercontent.com/a-/ACB-R5RUhIBbs_tK4FB9om-YP789mLqD_QX1DiKk_wSQUA,Awesome,5,0,pythonx_1.2.3,2023-03-21 11:17:40,"Hi Mustafizur, we are happy to know that you found our app useful.",2023-03-22 10:44:20,POSITIVE,awesome
17,0b350172-6c8c-4dd8-9dff-378c42d94895,Mohammad Zhouri,https://play-lh.googleusercontent.com/a/AGNmyxbZZrrD9o4gY42VmjZqJDGqzvH_mVKI6XGuX6SA=mo,I really like it but the thing is i can't pay for the pro and u need it to learn more about python and it makes me sad,4,0,pythonx_1.2.3,2023-03-21 09:22:29,"Hi Mohammad, we charge a minimum fee so that we can get the most updated content for our users. We are sorry for the inconvenience. You can write to us at hello@codingx.app if you have any feedback and suggestion.
",2023-03-22 10:44:45,NEGATIVE,really like thing cant pay pro u need learn python makes sad
18,f8a50063-8965-4c44-b0cd-68f265680b2b,Belizaire Newton,https://play-lh.googleusercontent.com/a-/ACB-R5Sk0Ycf7eA5LXEguiWs60wQZHPMOrZOIr040gbb,Good app for begginner,5,0,pythonx_1.2.3,2023-03-21 06:13:02,"Hi Belizaire, Thank you for your review. Enjoy learning & keep supporting us :)
If you have any feedback or suggestion, you could write to us at hello@codingx.app. We would love to hear from you!",2023-03-22 10:46:01,POSITIVE,good app begginner
19,737e66ce-e646-404c-9584-54c41e996729,Wissal Nita,https://play-lh.googleusercontent.com/a/AGNmyxarGDYMljgiq5UYWLOd0e-n3yyIcWc7zMizbUCp=mo,This is the best app for learning the Parthenon language,5,0,pythonx_1.2.3,2023-03-20 14:38:15,"HI Wissal, Thank you for your review. Enjoy learning & keep supporting us :)
If you have any feedback or suggestion, you could write to us at hello@codingx.app. We would love to hear from you!",2023-03-21 02:40:28,POSITIVE,best app learning parthenon language
20,bb54a4bc-c509-45ad-a482-667660997c0f,Anubhav Sinha,https://play-lh.googleusercontent.com/a-/ACB-R5T2MhffHf7uhsi7xyDo_VZ0N0hSRrJCEhiximonhw,Nice application!,5,0,,2023-03-20 12:34:15,"Hi Anubhav, Thank you so much for your feedback.",2023-03-21 02:39:09,POSITIVE,nice application
21,ee58f9b6-76dc-4c15-b4a6-1c653fb7b39e,Proper Antman,https://play-lh.googleusercontent.com/a-/ACB-R5SB30KjE_Js-m4OxFWpRzkr6lLPfZvbXNj-vVviDQ,Tbf for the money you can learn a lot,5,0,pythonx_1.2.3,2023-03-20 10:33:49,"Hi, Thank you very much. Keep using our app :)",2023-03-21 02:38:47,POSITIVE,tbf money learn lot
22,9ba4fde6-c0cc-4c09-accb-e05fba1aa7d5,Harold Thomas,https://play-lh.googleusercontent.com/a-/ACB-R5RCie-29nyLmj430yGFWQ9Yl8Qe29z-TADKXFRbtg,So far intuitive and entertaining as I learn,5,0,pythonx_1.2.3,2023-03-19 20:23:57,"Hi Harold, Thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at hello@codingx.app if you have any questions.",2023-03-20 10:53:36,POSITIVE,far intuitive entertaining learn
23,2ed1ff06-6228-4682-a7c7-2bca6aadb1c6,Cochise “Can't Get No” Nahuh,https://play-lh.googleusercontent.com/a-/ACB-R5RwfQDphBbUrYhu9mB-ARTa9PGhc_mAHQpS9NHtog,Its so good,5,0,pythonx_1.2.3,2023-03-19 17:55:13,"Hi, we are really glad that you like our app. Your support and voice are very important to us.",2023-03-20 10:54:11,POSITIVE,good
24,2768a92c-7753-4ead-bf00-eb2123a72e19,Bilal Ud Din,https://play-lh.googleusercontent.com/a-/ACB-R5R8z2nWp760TMcXZq2ePCjlY9ZYU2-OcBUTKCGl8Q,"I like it, they are learning me like a child, in an entrusting way.",5,0,pythonx_1.2.3,2023-03-19 14:46:13,"Hi Bilal, Thank you so much for your review!",2023-03-20 10:54:22,POSITIVE,like learning like child entrusting way
25,f903c530-cf53-470c-a688-8146c8fc2751,Nate Deezy,https://play-lh.googleusercontent.com/a/AGNmyxa_Fv67zIfJD2gjSgWMsUU-UZBpCmX3N4VrFPkb=mo,Great so far,5,0,pythonx_1.2.3,2023-03-19 13:53:11,"Hi Nate, We are pleased that you enjoyed the app. Have a wonderful day!",2023-03-20 10:53:14,POSITIVE,great far
26,b9e3e35b-136a-4ab9-81c1-056597907b5f,Pham Ngoc Luan,https://play-lh.googleusercontent.com/a-/ACB-R5RAJmPGoX725LYRrjnatvntVH0WPSLZLXPsasyA0Q,"For experienced developers, it still simple. But for students it's great.",5,0,pythonx_1.2.3,2023-03-19 06:12:01,"Hi Pham, thank you very much for sharing your valuable & useful feedback. If you have other feedback or suggestions, please write to us at hello@codingx.app. We would love to hear from you!",2023-03-20 10:14:37,POSITIVE,experienced developers still simple students great
27,42159d3a-fcd7-49f7-87d8-3cf1e8278909,Jacob Walker,https://play-lh.googleusercontent.com/a/AGNmyxaMUmZrOXWn_VXVE9hiC3BJFFtAmD5Oi-0IW5A=mo,Amazing and teaches it so well until number 4 then you have to buy pro membership,1,0,pythonx_1.2.3,2023-03-18 16:00:38,"Hi Jacob, we charge a minimum fee so that we can get the most updated content for our users. We are sorry for the inconvenience. You can write to us at hello@codingx.app if you have any feedback and suggestion.
",2023-03-20 10:41:48,POSITIVE,amazing teaches well number 4 buy pro membership
28,58bf4734-6ab1-42ec-b456-e92c249bf040,Mary Mills,https://play-lh.googleusercontent.com/a-/ACB-R5R9LJftQNbb0xLNphpPT3Npa-XJD2UMFy5HyQlOLw,"I have turned off all notifications in the settings, but I am still constantly bombarded with push notifications about upgrading to premium or various features.",1,0,pythonx_1.2.3,2023-03-18 11:12:55,"Hi Mary, sorry for the inconvenience. We have noted your feedback and would work on it.",2023-03-20 10:42:32,NEGATIVE,turned notifications settings still constantly bombarded push notifications upgrading premium various features
29,ebfd27ee-1040-4b44-90f8-5185e57d3619,Yazan Elqammaz,https://play-lh.googleusercontent.com/a/AGNmyxbIIU_eeHn7BexGczQTgymCsoROyfW0H56gkM5k=mo,I really like the app because I am working on a game in Roblox,5,0,pythonx_1.2.3,2023-03-18 08:39:55,"Hi Yaza, Thanks for your love. If you have any questions, please contact us at hello@codingx.app.",2023-03-20 10:54:50,POSITIVE,really like app working game roblox
30,5df2ba79-041f-4f04-b8a6-f425f60a7ff0,Theo Dore,https://play-lh.googleusercontent.com/a-/ACB-R5SE41VmJ2Dyg44BqYHa-UnUPl9ceABcyf42xivK,"Pretty cool, 5 stars",5,0,pythonx_1.2.3,2023-03-18 02:46:40,"Hi Theo, Glad you like it! :)",2023-03-20 10:55:15,POSITIVE,pretty cool 5 stars
31,19116015-304b-414c-8c4a-bf70130b8f20,Mikle,https://play-lh.googleusercontent.com/a/AGNmyxaO3QWyNiyj1_iAuY_15ON17tMCO_Zs4meC9A9B=mo,I like it,5,0,pythonx_1.2.3,2023-03-17 21:00:18,"Hi Mikle, Thank you so much for your feedback.",2023-03-20 11:00:51,POSITIVE,like
32,5e457224-53bb-43d5-ad61-c24466cffd63,David Partee,https://play-lh.googleusercontent.com/a-/ACB-R5QjSNn6JghGELo8F3uRr4czHNhPaO2DJidzT0TO9Q,If only I could focus enough and get that 120k salary or better yet build a program and be set for life and after thousands of generations be the one to create generational wealth and have something to pass down to my family or buy a yacht idk maybe both😅,5,0,pythonx_1.2.3,2023-03-17 13:49:25,"Hi David, thanks for the 5-star review!
",2023-03-20 11:00:17,POSITIVE,could focus enough get 120k salary better yet build program set life thousands generations one create generational wealth something pass family buy yacht idk maybe
33,caa1fbaf-e008-4c08-a8cc-bdb2f9de1c17,xyz,https://play-lh.googleusercontent.com/a/AGNmyxbHo3aVQIHYfSEBeikRQnqeIbMLspp9BkDZYALz=mo,"It is a Very good app and also easy to understand but I have a doubt. If I complete the entire cource, will I get the certificate at free of cost?",5,0,,2023-03-17 11:53:22,"Hi, Thanks for taking out time to rate us. Yes you would get the certificate, if you have purchased the pro version.",2023-03-21 02:54:03,POSITIVE,good app also easy understand doubt complete entire cource get certificate free cost
34,1955cbbd-90ae-4e23-aaae-70a14bbfd7e9,Pinki Gupta,https://play-lh.googleusercontent.com/a/AGNmyxZt4IQyWEBap2r0hyH1xMcs3SSD7mWjpL_hLlhO=mo,It helps anyone to learn code python and from there you can create a any app by learning python my rating 5star,5,0,pythonx_1.2.3,2023-03-17 07:13:03,"Hi Pinki, thank you very much for sharing your valuable & useful feedback. If you have other feedback or suggestions, please write to us at hello@codingx.app. We would love to hear from you!",2023-03-20 10:56:07,POSITIVE,helps anyone learn code python create app learning python rating 5star
35,c0a1c9a0-2600-4bdd-a49e-74702853eee4,Yogesh Kumar,https://play-lh.googleusercontent.com/a-/ACB-R5SuhczqbcjYWagFC-gV1ongj8WgXy2SmtTgOQG1RQ,H That app is nise,5,0,pythonx_1.2.3,2023-03-17 05:18:57,"Hi Yogesh, Thank you so much for your feedback.",2023-03-20 10:55:54,NEGATIVE,h app nise
36,af32a60e-2c15-495d-bb17-1b0a236a8480,Dark_ gaming988,https://play-lh.googleusercontent.com/a-/ACB-R5QXS_tgH1xqt-VNiVfv8jp8BLvJ-s02CxI_gK7a,Very good app,5,0,pythonx_1.2.3,2023-03-17 04:36:39,"Hi, we are happy to know that you found our app useful.",2023-03-20 10:55:38,POSITIVE,good app
37,04f263cd-6267-41e5-a75c-372f53b676df,Sardar HP Gaming,https://play-lh.googleusercontent.com/a/AGNmyxZo5YFUS1OWNj5Dqtmx7V-rauqJwf559sjOagel=mo,Hreat,5,0,pythonx_1.2.3,2023-03-17 02:44:03,"HI Sardar, Thank you very much for your 5-star review!!!",2023-03-17 03:04:41,POSITIVE,hreat
38,509d649b-073f-46f1-850e-e4b334b7fd7e,Bob Jones,https://play-lh.googleusercontent.com/a-/ACB-R5TDLbmM78OYLH8r3dRmBZ7XZiyGUvPwQXJuUQqffQ,This app is very easy to use and has a clean user interface.,5,0,pythonx_1.2.3,2023-03-16 17:10:37,"Hi Bob, we are happy to know that you found our app useful. Please help us by spreading the word amongst your friends. If you have any feedback or suggestions, please write to us at hello@codingx.app. We would love to hear from you!",2023-03-17 03:05:30,POSITIVE,app easy use clean user interface
39,a629538f-3638-4bfe-bf1d-8be873f48f72,Greg Thomas,https://play-lh.googleusercontent.com/a/AGNmyxbAG8nGDF937NDiNL0umYF8PBIk8wyei1AXiJaO=mo,Awesome,5,0,pythonx_1.2.3,2023-03-16 16:52:36,"Hi Greg, Thanks for taking out time to rate us. It really helps us to keep going and delivering the best :)",2023-03-17 03:05:41,POSITIVE,awesome
40,17775d2d-aa40-47e1-80e2-037bc61d142d,Yahya Shams,https://play-lh.googleusercontent.com/a/AGNmyxYVAotmbCQyq7yao2-EI3lBQvtthk2-B5-QIypW=mo,Good 👍,5,0,,2023-03-16 14:27:09,"Hi Yahya, we are happy to know that you found our app useful.",2023-03-17 03:05:58,POSITIVE,good
41,586ba161-ebe2-49e7-a5b3-83431852540e,Yashraj Maske _patil,https://play-lh.googleusercontent.com/a-/ACB-R5Rv0qGcW4-Q5X5dGcxtTBCPm_mEysVar7LNoVgC,Goooooood,5,0,pythonx_1.2.3,2023-03-16 08:00:24,"Hi Yashraj, Thanks for taking out time to rate us.",2023-03-17 03:07:42,POSITIVE,goooooood
42,39252957-4782-45bb-a159-c9b70ef65f2f,Red Cat,https://play-lh.googleusercontent.com/a-/ACB-R5Th8IpXjgf3CAatY8dABLHb2jMrDs5eazWxDSTF3Q,I guess I can get a job now,5,0,pythonx_1.2.3,2023-03-15 15:38:11,"Hi, Thanks for your rating!",2023-03-16 00:42:09,NEGATIVE,guess get job
43,87d59e4b-2411-4c60-ae76-839d8a7485c8,neena prince,https://play-lh.googleusercontent.com/a-/ACB-R5T_vcvTVWgDo2HLVr_-FoaxjY4-I7DGEBycIDTfqQ,It is a good application the best thing is it dont have ads,5,0,pythonx_1.2.3,2023-03-15 02:44:53,"Hi neena, thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at hello@codingx.app if you have any questions.",2023-03-15 09:35:37,POSITIVE,good application best thing dont ads
44,c53269c3-39d5-4b7b-8c04-de6d70d1a8d4,Scott Neal,https://play-lh.googleusercontent.com/a-/ACB-R5TiNqNrOVVwXb0za-uImw9dhJUCR3PNMfWQvpT_2g,"Fun, exciting.",5,0,pythonx_1.2.3,2023-03-14 21:17:38,"Hi Scott, thank you for your feedback!",2023-03-15 09:38:12,POSITIVE,fun exciting
45,e98ca3ef-215e-41c8-b4fc-26631a7b712e,John Blevins,https://play-lh.googleusercontent.com/a/AGNmyxYGgGbZA1UsG0GmJ18FfNR0rvRPG9w5UaSDcJlL=mo,Helpful so far,5,0,pythonx_1.2.3,2023-03-14 15:30:41,"Hi John, we are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at hello@codingx.app!
Have a wonderful day!",2023-03-15 09:37:38,POSITIVE,helpful far
46,a882afd1-b7d4-40af-9065-d8ecabc2e23e,Besong Wilde,https://play-lh.googleusercontent.com/a/AGNmyxbvpO-MOoOrkt34jdwneOdXWGqGT2_iZwcFP0sa=mo,So good,5,0,,2023-03-14 09:44:04,"Hi Besong, we are happy to know that you found our app useful. Please help us by spreading the word amongst your friends. If you have any feedback or suggestions, please write to us at hello@codingx.app. We would love to hear from you!",2023-03-15 09:36:00,POSITIVE,good
47,0e19a92d-282f-4496-b34d-e65020dc5511,Tanko Alhaji,https://play-lh.googleusercontent.com/a/AGNmyxb6nHuI4G_BEqzVVdxgM_O3BDvhzYzVKCyOI9ah=mo,"I made the payment of a lifetime, but I can't access it. After the introduction, it doesn't move to the next lesson.",1,0,pythonx_1.2.3,2023-03-14 09:33:16,"Hi Tanko, sorry for the inconvenience. Please restart and reinstall the app. If the issue still persists let us know at hello@codingx.app",2023-03-13 02:19:07,NEGATIVE,made payment lifetime cant access introduction doesnt move next lesson
48,285fbade-ec2f-4e82-9a26-fbaea35e60bf,Hamza M,https://play-lh.googleusercontent.com/a-/ACB-R5QlriUYbsPBQ-OdWptPaHp7qr0zJ4I4ZFtsfZe4mQ,Good,5,0,pythonx_1.2.3,2023-03-14 00:39:33,"Hi Hamza, Thanks a lot for your rating :)",2023-03-14 02:25:48,POSITIVE,good
49,0c09550a-909b-4355-80d5-ae3396a7f4d7,Clarence Richardson,https://play-lh.googleusercontent.com/a-/ACB-R5QVLvyj4O0WBnMc4Za0FZ9MCLLKPEFXB7NfObP5,Dope,5,0,pythonx_1.2.3,2023-03-13 22:32:53,"Hi Clarence, Thank you very much for your 5-star review!!!",2023-03-14 02:25:32,POSITIVE,dope
50,a87be14f-d1ae-4967-ac39-e724313ffe76,Devon Campbell,https://play-lh.googleusercontent.com/a/AGNmyxZP4PvSZGuXkL_CIPkT1phE8yZGtzY9iJAX3cHl=mo,Cool so far,5,0,pythonx_1.2.3,2023-03-13 20:49:39,"Hi Devon, glad you like it! :)",2023-03-14 02:24:36,POSITIVE,cool far
51,bf37e078-2b1c-47b4-85ff-60f29b1e003c,Josue Tijerino,https://play-lh.googleusercontent.com/a-/ACB-R5SOUivGBsES4Xnuv0PemaLVgxozFJ4JqfSeCgah5hI,Great app. Fascinating and interesting,5,0,pythonx_1.2.3,2023-03-13 20:46:52,"Hi Josue, we are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at hello@codingx.app!
Have a wonderful day!",2023-03-14 02:23:54,POSITIVE,great app fascinating interesting
52,31d64a58-759b-4f17-b8c0-64337a4d5792,Romika Grace,https://play-lh.googleusercontent.com/a/AGNmyxZ1-ZPdp_wvxEcq8cYHvslbPkjqieJB3Hushf1Q=mo,Love this app it's amazing 🤩,5,0,pythonx_1.2.3,2023-03-13 07:27:29,"Hi Romika, thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at hello@codingx.app if you have any questions.",2023-03-14 02:22:19,POSITIVE,love app amazing
53,543274a2-6bb6-43c3-8d90-0cb464f94206,Mudassir Rasheed,https://play-lh.googleusercontent.com/a-/ACB-R5RdQF7f0ljUne8U9x4NutNFgHflQ52SP8NVkGPYSA,Thanks for the assistance,5,0,pythonx_1.2.3,2023-03-13 06:19:14,"Hi Mudassir, sorry for the inconvenience. Please restart and reinstall the app. If the issue still persists let us know at hello@codingx.app",2023-03-13 02:16:18,POSITIVE,thanks assistance
54,8b2e9bf2-4295-4cf2-af7d-17f1da0a21cb,musa,https://play-lh.googleusercontent.com/a/AGNmyxZlkrvCqo6K-wQ6ZKFf5CoKSN5P3i76l0yEI2cw=mo,Fun so far.,5,0,,2023-03-12 21:44:09,"Hi musa, thank you for your feedback!",2023-03-13 02:14:25,POSITIVE,fun far
55,3728861d-9a93-48c3-82fa-cc562b57c3d8,John K,https://play-lh.googleusercontent.com/a-/ACB-R5QQS-tTknXkuE1A2pThu9IAEAvLzqtSxdZUbuH33Q,This is my first time learning Python I really like it so far BUT a lot of the coding in examples are missing details in the code which makes first time learning confusing and time consuming to figure out why you can't run the code. I wish I could post screenshots to show a few examples.,4,3,pythonx_1.2.3,2023-03-12 20:16:03,"Hi John,
Your problem needs more detailed examination. Please report it to our technical support team at hello@codingx.app. We are always looking to help our users.",2023-03-13 02:18:35,NEGATIVE,first time learning python really like far lot coding examples missing details code makes first time learning confusing time consuming figure cant run code wish could post screenshots show examples
56,7a35976b-f25f-4811-911f-4e9eda92e675,Rich W,https://play-lh.googleusercontent.com/a-/ACB-R5RhfhmGjsU0xnmhF3zEKew4dH0Lna1uVPr8WaTuww,Just started but great so far,5,0,pythonx_1.2.3,2023-03-12 17:35:49,"Hi, We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at hello@codingx.app!
Have a wonderful day!",2023-03-13 02:19:25,POSITIVE,started great far
57,9bb5d3a4-ff90-4663-a847-11fb3b888b92,MrTreypac,https://play-lh.googleusercontent.com/a/AGNmyxbedBTWOjdB39fkGzXdiWwl-Xmt1igFX71T9AJF=mo,So far so good,5,0,pythonx_1.2.3,2023-03-12 14:42:38,"Hi, we are happy to know that you found our app useful.",2023-03-13 02:17:58,POSITIVE,far good
58,cb5975b5-1c4a-4d8e-a51f-d619b9456c5e,Roopak Mukkamala,https://play-lh.googleusercontent.com/a-/ACB-R5S83uIGjCVTa5N0ICIQ8IR1n_hMSkzWAD5MHftJ,It's a very easy app to understand about python,5,0,pythonx_1.2.3,2023-03-12 08:10:53,"Hi Roopak, thank you for your encouraging words.",2023-03-13 02:17:01,POSITIVE,easy app understand python
59,46932c0b-d0f7-4ea9-88cf-6b2ab5d2c01b,Ashvani Kumar,https://play-lh.googleusercontent.com/a-/ACB-R5QkM0x9kd_vHaZ3lOpu6gETd5AZVVUYPJab_LLGWig,Nice,5,0,pythonx_1.2.3,2023-03-11 21:48:53,"Hi Ashvani, thanks for your support.",2023-03-11 22:44:02,POSITIVE,nice
60,5023f3e8-0f17-4627-9f87-dad6211ce646,Mama's Boy,https://play-lh.googleusercontent.com/a-/ACB-R5Q5NePB_NfToJiQWrroy7bV_-nOM11IUpyHQNRAgQ,It's a good for the beginners...,5,0,pythonx_1.2.3,2023-03-11 21:29:47,"Hi, Thank you so much for your feedback.",2023-03-11 22:43:43,POSITIVE,good beginners
61,f9abd0bd-b34d-463e-9da8-3d9209d60e97,Oleg Leasoc,https://play-lh.googleusercontent.com/a-/ACB-R5SDSOI5AiELnFikHOsbH3L5GSQSXS15VsqvJWoRow,Very useful app.,5,0,pythonx_1.2.3,2023-03-11 13:12:59,"Hi Oleg, thank you for your review. Enjoy learning & keep supporting us :)",2023-03-11 22:43:28,POSITIVE,useful app
62,f2c209cb-2ca5-4412-8cc1-7ec7ce468f14,Tom Nelson,https://play-lh.googleusercontent.com/a-/ACB-R5SODwmAD9oz0xV9zjOd5ppLkRYIqq5snTIREz9log,Easy to use. Great for kids learning to code,5,0,pythonx_1.2.3,2023-03-11 10:04:53,"Hi Tom, thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at hello@codingx.app if you have any questions.",2023-03-11 22:41:30,POSITIVE,easy use great kids learning code
63,082c3b4f-2508-4797-96f0-2a0c36614b4e,alonzo “Nine tails Rich” mattocks,https://play-lh.googleusercontent.com/a-/ACB-R5THk2rH4kqTvzudF9Tp7FBONfbEwC732dqRBXbI,Good app,5,0,pythonx_1.2.3,2023-03-11 07:45:20,"Hi, thank you very much. Keep using our app :)",2023-03-11 22:41:09,POSITIVE,good app
