Unnamed: 0,reviewId,userName,userImage,content,rating,thumbsUpCount,reviewCreatedVersion,date,replyContent,repliedAt,sentiment,matched_stem
538,8faba133-bc01-4e62-ada6-7147fd47b956,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"simple, progressive learning. no ""fluff"", right to the appoint.",5,0,4.6,2018-12-24 11:49:52,,,POSITIVE,"progress, point"
602,d66e5c3a-31dd-4808-8c18-5e8b221959df,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Beautiful. Content clear and easy to understand for beginners. One challenge is that it doesn't show answers when I correctly work out challenges but shows when I did an error to challenges,5,1,4.5,2018-10-07 06:49:20,,,POSITIVE,challeng
604,3c16fc3c-3f30-4c4a-b5ed-a537428aa290,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I am newbie in coding, and this app motivated me for this. Accidentally was installed in a few days, but yesterday I've buyed unlock for life-time(I hope) EncodePro, becouse it is at competitive price even by my poor in European context Bulgarian standarts. Every penny-worth app. Interactive at all. Full featured offline funktionality - tested, 5of5. Encode is like chatting with your favourite teacher who comments your answers and for extending knowledge give you tasks in historical background and facts, more intensive in Pro. 5of5. From didacting point of view 4.8of5. Why: I would like to see some kind of glossary apart although operators an syntax was explained via lessons and tasks to resolve. I hope this interpret triple or four [python, js, html & css] will be extend with other champions of InterpretLinguaCodes like PHP 'in battle', in competition to compilationative ones like Java and all C series. I think CompiLinguaCodes do one more needless and complicative stage in way from coding to execution ;-). Also I didn't note what version of Python learn here, in Encode (incl. Pro unlock) - whether 2 or 3th version or... I am wrong. Of course it will be a sweet cherry(ty) onto pie to learn both ones with explaining paralelism and aprior focus at Python 3. Most of all greetings to Upskew team for their great work! 5 stars from me.",5,1,4.5,2018-10-03 06:48:17,,,POSITIVE,"competit, point"
655,1b100b2b-22a6-4702-a66d-c94894d668e8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I enjoyed the app but it would have been better if at least some challenges 
were free",5,1,4.5,2018-08-14 22:04:21,,,NEGATIVE,challeng
659,3938e158-9830-4a09-95b5-11b2681eb378,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Helping me learn. Just wish there was more. More languages, more exercises 
and challenges. More everything. Keep up the great work",4,4,4.5,2018-08-13 12:53:06,,,POSITIVE,challeng
685,078a522a-7ef2-4b1f-9055-4f6dcf1983b1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Good app for learning the basics or in my case for coming back from a long 
hiatus from coding. Would love to see real world projects and challenges 
and a code editor.",4,2,4.3,2018-07-25 04:16:09,,,POSITIVE,challeng
737,b6ce6201-f44f-4e77-8eab-95d1c40a9baa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Whenever I try submitting one of the challenges, it just stays on the page 
and never loads. Please tell me what I'm doing wrong, can't even get past 
the first stage! The app seems really cool and I would love to learn more...",3,10,4.3,2018-06-05 06:36:59,"Hi Caroline

Please make sure you have the latest version of the Android System WebView on your phone. You can check for updates here: https://play.google.com/store/apps/details?id=com.google.android.webview.

Thanks for using Encode!",2018-06-05 07:48:37,NEGATIVE,challeng
742,ed4a68b9-bd1b-4f1d-9d80-998ddcf3115d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Seems like a pretty good intro to code, however, getting anything 
challenging (or intermediate level I guess) has to be paid for. Udacity 
gives you a LOT more in depth for free.",3,1,4.3,2018-06-01 21:00:49,"Thanks for your review, Jordon.

Encode is intended to be a introduction for those new to coding.

I agree Udacity is a great service for learning more advanced coding such as iOS or Android development once you've mastered all the basic concepts in Encode (or any other introductory resource!), such as variables and functions .",2018-06-03 07:41:37,NEGATIVE,challeng
794,3786df74-337d-47f4-ba36-c16286512c5d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app gets to the point on the subject,5,0,4.1,2018-04-25 16:29:44,,,POSITIVE,point
803,d90b0cff-4cb7-4906-883f-86a3d1e56761,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great! But the fact that they have a button that can give you answer 
straight out is a bit pointless in my opinion",4,0,4.1,2018-04-18 00:14:23,"Hi Matthew

Thanks for your feedback.

Don't forget you can use the hints button if you're stuck, instead of the answers button.

The answers button is for when you really can't think of a solution and only appears if you've got a submission wrong multiple times.",2018-04-18 03:25:25,NEGATIVE,point
812,90cc125c-faf4-4886-be8f-b1ab3eb0b95d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Doesnt give enough assitance, pro mode doesnt add assistance either. Its 
almost like its becoming less helpful as it gets more challenging.",5,3,4.1,2018-04-10 17:16:14,"Hey Ashley,

Please check out the latest version of Encode, and tell us what you think. We've overhauled a lot of our content to make explanations and challenges way more helpful after your feedback.

Feel free to email us at support@upskew.com if there are any areas still confusing.",2017-05-31 08:40:04,NEGATIVE,challeng
819,3899b5fe-3f82-40b9-ac40-f5615211cad1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great app.I'm an adult and I'm back  in school for coding. My course materials are awesome but sometimes the reading followed by the huge practice drills are too much, especially if I felt like I didn't fully grasp the language rules of a particular element or style. So I began to look for miniature, focused tutorials that I could practice in prior to doing the big assignments for  school. This app is by far the best I've tried. It breaks things down into tiny chunks which makes them easier to retain.You actually learn it, not just memorize it. The app looks clean and flows nicely, too. I started using it 2 days ago and I am picking concepts up and retaining them, which was my goal. I decided to pay the $3.99 for the Pro and it was worth it.I highly recommend.",5,11,4.1,2018-04-07 19:11:54,,,POSITIVE,break
832,11fe1463-d1fb-4c81-a7dd-9fc1dddfbed7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keep up the good work. Need more challenges.,4,0,4.1,2018-04-02 15:23:46,,,POSITIVE,challeng
853,f9ae84a3-869f-4a26-937a-5aa69f126d8d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Encode keeps evolving with each update! Python and other programming language lessons are taught in an accessible, creative, and entertaining way. This app lays out the basics and keeps challenging you from start to finish. I only wish the courses were longer, the teaching style is that great. Go Pro - you will not be disappointed! The developers are amazingly helpful if you have any questions. Thanks for this winning app, Upskew!",5,16,4.1,2018-03-17 01:29:21,,,POSITIVE,"challeng, point"
908,30adb80d-da4e-448c-8fca-35029a6d39cd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It doesn't load the challenges,3,0,4.0,2018-02-07 15:38:50,,,NEGATIVE,challeng
956,a6ff9ce3-d0c0-4117-9aea-cde134943e85,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very I would , recommend for anyone and overall pretty challenging",5,0,4.0,2018-01-04 09:53:59,,,POSITIVE,challeng
1063,16a857aa-71ce-435f-9306-35877f25eab3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It is a good app. The step by step lessons is perfect. But, the paid stuff is more than free... and most important don't sync the progress...",4,15,3.8,2017-09-28 13:07:24,,,NEGATIVE,progress
1076,8823fdeb-aacd-4072-820b-27aa8dbc99c2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Hands down the most intuitive coding tutorial I've tried. Definitely a good jumping off point into more complex stuff.,5,2,3.5,2017-09-14 20:27:57,,,POSITIVE,point
1083,505a10e7-9229-477c-b67a-7f9da99eef92,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I am not all new for coding but I like the way the app has structured for anyone completely new to coding. Kinda refreshes your knowledge. Only pickle is I am not sure how much I can learn if I get the paid version. I would be nice to have some kind of road map to show progress level and what can be achieved at end of each level some kind a exercises to test you knowledge.  Other than that best app to learn coding so far,5,3,3.4,2017-09-08 10:37:30,,,POSITIVE,progress
1092,d7f5e8b1-548d-4d75-b5c0-47a1ba673bb6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Based on my experiences so far, I think this app would be great for beginners. It introduces each concept in a concise, step-by-step manner and provides regular practice exercises along the way - all of this helps the user memorize syntax, but also helps the user understand each aspect of the concept b/f moving on. For example, the app introduces variables by defining what a variable is, telling the user how to declare a variable, and giving the user practice with declaration before explaining assignment. The user then learns about assignment, and then gets practice with that b/f learning how to retrieve values. If you're familiar with programming this might come across as repetitive or too basic, but the gradual progression and regular opportunities for practice/review is crucial to helping beginners fully grok the fundamentals and recall key concepts, while avoiding confusion/frustration.  While I'm not new to programming, I downloaded this for extra practice, to familiarize myself with JavaScript syntax, and to review general programming constructs/concepts (ex. I appreciate that it eventually explains things like function scope and OOP).   While I don't think I'm its target audience, I think this app is better from a pedagogical POV, and uses the app form better than than a lot of the ""learn to code"" apps out there, which are often too ""textbook-like"" in their presentation. For example, I've encountered many ""learn to code apps"" that present concepts as dry walls of text, and/or introduce too many concepts at a time (if you're using an app you're probably just using it to pass time for a couple minutes, you're not really intending to get into a full study session - so this app's ""bite sized"" presentation is better tailored to how people actually use apps.) Also, many other apps  don't provide much in the way of practice/exercises (and/or the exercises aren't validated/""graded"" - newbies need the feedback that comes from ""graded"" exercises.). Also, the examples are presented in a fun/mildly humourous way. It takes what apps are good at (instant gratification and fun, short games), and uses that to help users learn - which is a feat that many ""learn to code"" apps haven't achieved.   It would be great if the authors/devs extended support for other languages (e.g. Ruby, Python).",4,5,3.4,2017-08-31 15:19:03,,,POSITIVE,progress
1103,fb4d3411-e4d7-4e99-b008-81f9ccf4e35e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good app. I just wish the app had more challenges instead of just being direction. Pls encode. Put more and harder challenges.,3,0,3.3.3,2017-08-24 14:39:57,,,POSITIVE,challeng
1135,e8669afb-2b66-4a53-a1b8-dacec86d2774,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good if you are a total beginner. But disappointing if you are looking for something more advanced.,4,0,3.3.3,2017-08-08 17:50:50,,,NEGATIVE,point
1248,5c740ed7-632f-43c2-bbe4-2a8d0999a5ca,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This is great at teaching code. I walked in knowing nothing, but now know basics of javascript, and in progress of Html. Amazing!",5,2,3.3.2,2017-06-08 13:21:25,"Cm0nsters, that's awesome, from nothing to JavaScript + HTML!  Good luck on your programming journey :)",2017-06-11 05:57:09,POSITIVE,progress
1274,c49e029d-c65b-493b-b601-97bd578270ba,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awesome starting point,5,0,3.1,2017-05-29 17:32:52,,,POSITIVE,point
1293,8c9050b0-ad8d-4f0e-a275-a4164371f026,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The first and last app on Play Store for learning code. Pretty cheap pro teaching as it offer with html and css. Hope it will add for java, c++, ruby and more by adding 'buy package' on every type of course and download for every course package in app separately. For improvement, I hope that you'll add setting for backup progress. I really hope for it",5,0,,2017-05-13 11:47:29,,,POSITIVE,progress
1322,6ede8b1b-3567-4cbf-9d46-33c3d86028e8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It did not specify what language it was teaching. The description says it is POWERED by JavaScript  (which is both obsolete and just overall regarded as one of the worst languages in the coding community) and does not actually specify how to implement any of the code, how to run it, or again, what language. Does it need a compiler? Does it need an IDE? Does it run in a virtual machine like Java or on the hardware like C++? I have so many qustions, but there's nothing to indicate anything. Now, if it's all in the paid version, that's just low. Teach a person a language they can't use. Though, the Web section did save the app two stars. That was a lot more straight forward. Overall the UI looked good. But there's just so much missing that leaves the user who actually wants to use the language for something unsure of everything. They know a language, but not the name, or in what cases you should use it. Also, I feel ""this is a string. A string is letters in quotations"" is not the best way to teach. Maybe explain when it's used. I mean, I already know what a strong is because of my background in c++ and python and java, but people that are seeking a skill they have no experience with, they probably won't know a great deal. Yeah, you can amke a sentence without using ""char a = 'a';""",2,0,,2017-04-27 10:04:14,,,NEGATIVE,virtual
1417,e29d7871-5807-4fc4-b6d8-68e3028ee440,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Really great at breaking down the fundamentals of programming in to bite sized chunks.,4,4,3.0.1,2017-02-20 06:32:56,,,POSITIVE,break
1429,d7454168-e835-45bf-a561-7869ccb70464,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It's only been a few days, but it's intuitive and the lesson chunks are small enough that I'll open it on a short break from something. I'm only using the free version, but I would like it to track what I've finished in some way.",4,3,2.7,2017-02-13 20:36:34,,,POSITIVE,break
1520,ff17feab-b52e-47bf-9014-28a368e7aea9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's the best app I've ever seen for learning coding.But I think including some more lessons and challenges about additional commands would help user to learn more...,5,1,2.6,2016-12-30 20:01:09,,,POSITIVE,challeng
1553,50987ba3-862c-4690-8805-264508c8f443,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Encode is awesome for the clean slate, someone with absolutely no coding experience whatsoever but want to get their feet wet. Each lesson is very focused and clear, with the prompts very friendly and encouraging. The exercises are straightforward, but are challenging enough where you can give it a genuine try without being handed the answer. I only wish it had more compound exercises that involve subject matter in multiple lessons within the free version. All in all, super cool app.",5,1,2.6,2016-12-20 12:59:51,,,POSITIVE,challeng
1565,99c72933-abfe-4f53-8cc0-82519c3e0df6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its so simple and easy to use while being challenging at the same time. It also is really helpful! 👍,5,0,2.6,2016-12-13 16:38:30,,,POSITIVE,challeng
1576,748cfada-cd41-406f-a443-303469c8b262,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is a really easy and quick way to understand and test your coding skills on the challenges. Well Done!!,5,0,2.6,2016-12-09 11:55:15,,,POSITIVE,challeng
1653,e5015d5d-3a21-4fe8-a80d-6cbfcda10cb1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Literally no cons, it is a perfect app and helped me a lot, since I started learning to code last week, amazing app upskew, keep up the great work and I hope we'll see more challenges in the future",5,0,2.3,2016-11-03 15:09:20,,,POSITIVE,challeng
1660,2db348f4-e895-4373-8092-8cf1817d2c01,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its an good app but i hope you can make a quizes after a class is done not always a small challenges. Keep at the good work,4,0,2.3,2016-10-31 01:58:28,,,NEGATIVE,challeng
1671,4738737e-40d2-4039-8beb-5775acd9088f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Love that you actually have to write on some code yourself, and not just a word or a letter. Better than similar apps I've used. Just wish there were quizzes instead of small challenges within lessons.",4,2,2.3,2016-10-27 18:46:57,,,POSITIVE,challeng
1699,2296f994-8062-440c-af7b-08fa90a0cec3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app gives a perfect tutorial of JavaScript. It is a competitor to sololearn I love this app.,5,0,,2016-10-15 20:58:51,,,POSITIVE,competit
1756,9e7d4efd-95e1-4b51-96e7-2a0f870a8446,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It teaches really well,  but could use more creative challenges",5,0,2.3,2016-09-20 07:49:33,,,POSITIVE,challeng
1759,687b5c63-d7fd-4188-af4b-0260cc981be8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I started coding recently and this app really breaks core concepts down into bite size skills so you don't get overwhelmed as easily. Keep up the good work!,5,26,2.3,2016-09-18 20:38:57,,,POSITIVE,break
1776,c4cd5153-d909-4d7d-abbb-aadffe113c24,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I'm new to coding but this pretty much breaks it down in simple lessons.,4,1,2.2,2016-09-09 03:52:29,,,NEGATIVE,break
