Unnamed: 0,reviewId,userName,userImage,content,rating,thumbsUpCount,reviewCreatedVersion,date,replyContent,repliedAt,sentiment,matched_synonym
45068,842e9745-f6d9-4d0b-9271-40195be3a557,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Such an amazing app. Many different languages to learn. Ranking system. Q & A. You can submit your own code and have other people analyze it and much MUCH more. 10/10 👌,5,0,2.5.5,2019-08-17 18:35:44,,,POSITIVE,Ranking system
45406,b5da5826-dad8-4bf1-bc97-1656dc5819ea,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I thought this would be a good tool to refresh and keep updated with programming. But its tutorials are all pretty basic, and the challenges are user-generated, meaning they fail to demonstrate good coding practices and are nothing more than time-limited ""gotchas"" using obtuse, deliberately poorly written code to catch out the unwary (and not to encourage good code, best practice or proper learning). Feedback gets no response, it's just a tool to make money from pushing ads. Avoid, uninstall.",1,5,2.5.5,2019-08-13 14:01:12,,,NEGATIVE,Feedback
45839,44e39f94-1bbc-413f-ac77-d03b6e37a720,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great and rewarding experience! Breaks down coding for me to understand it piece by piece. As someone with no programming background whatsoever, this is such a great tool for learning coding.",4,0,2.5.5,2019-08-07 18:25:07,,,POSITIVE,Breaks
47811,a09cd4b6-404b-48ce-888b-a3679759473d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I have enjoyed learning on SoloLearn, its a great app with immense content on lots of programing langs.. Thumbs up to the app devs!!",4,0,2.5.5,2019-07-13 03:53:38,,,POSITIVE,Thumbs up
48833,47cafe30-6fce-4bea-949a-c7fb8830f899,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love this app. It is helping me a lot. Daily challenges and the badges given helped me boosting my speed.,5,0,2.5.5,2019-06-28 06:24:17,,,POSITIVE,Daily challenges
50200,28715c7c-d16d-45fc-9eab-d3b0ecccfa59,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Overall, I think this is a really great app for people to start learning programing. 1. The interface looks really good. 2. Short programming courses written in the an easy to understand way. 3. Gamification to keep you engaged in the learning process. 4. Community of beginner and experienced coders to learn with you or answer your questions not taught in the courses.",5,0,2.5.5,2019-06-07 13:13:40,,,POSITIVE,Gamification
54062,548289dd-9a44-4918-951e-32f3e47b1109,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Thumbs up,5,0,2.5.4,2019-04-16 11:27:20,,,POSITIVE,Thumbs up
58240,7093977c-5b3e-49e9-bd01-2097e0fefc7f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love this app. It's good for a beginner like me. Thumbs up for the developers and the whole team.,5,0,2.5.1,2019-02-23 13:06:48,,,POSITIVE,Thumbs up
58311,de73c1fa-007e-4fa2-9902-2fad18026916,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Its Just Awesome !! I'm 14 when I found this app Marked As Editor's Choice For Coding . The best part of this app is that unlike other editor's choice app【 Programming Hub 】is that It is totally free and the More best part is that You can type , practise & run your program in this app only.You can do challenges , Follow legends in this app , Unlock Missions and can even chat. overall I'm in love with this app And I would give 10 out of 5. I would recommend this app to everyone who loves coding!!",5,8,2.5.1,2019-02-22 13:11:11,,,POSITIVE,Missions
61440,7f0a8bca-a777-46f3-bb9a-3e3e97af2adb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Just a fantastic app for learning languages. No, we don't get bored to hell and it keeps testing us at all small topics, so that we don't loose our way in between. And It also introduces a Friendly Competition in between us friends, on the basis of ""Level"" and ""Points"" and ""Courses Completed"". (Even in a non-Nerdy fashion). A must have APP if you learn to code. Thanks to the Developers' Team, they keep fixing all the bugs and introducing content, and making this Amazing App. Thank You.",5,61,2.4.8,2019-01-07 20:31:19,,,POSITIVE,Competition
61567,6aeb2e8e-3123-4c33-b0ea-d0f3620f43e6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,So far so good. Breaks everything down into small chunks. Could use a little more in depth explanation but if you get confused look at the comments. They are usually very insightful to helping understand. Will update if my opinion changes.,4,1,2.4.8,2019-01-05 18:17:44,,,POSITIVE,Breaks
62584,4875449e-44a7-4144-8030-40d7c798446b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fun way to learn. Motivation is far more since there is a community of enthusiastic learner's to interact with.,5,0,2.4.8,2018-12-19 03:35:47,,,POSITIVE,Motivation
63895,ad3ec8fd-8455-43cf-b6f7-9a6abe596cf2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Really helpful learning tool for coding. Breaks down everything really well and makes learning to code so easy.,5,1,2.4.8,2018-11-28 14:20:16,,,POSITIVE,Breaks
69664,9b09fb21-d00a-4f77-b92c-ab585a7df867,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very nice app for getting a basic knowledge in a fun way. Achievements are helpful and give additional motivation. Thanks ;),5,0,2.3.1,2018-09-06 08:28:11,,,POSITIVE,Achievements
70604,b3fa465f-ed04-42d7-a3c5-13722a3d15c6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is a wonderful place to learn coding. Thumbs up!,5,0,2.2.4,2018-08-25 05:36:29,,,POSITIVE,Thumbs up
70647,b53ac861-83f8-4ee8-a59c-f7a102edfa46,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Really nice app.. Anyone can learn how to code even without a PC.. It's cool.. Thumbs up,5,0,2.2.4,2018-08-24 15:34:55,,,POSITIVE,Thumbs up
70815,8100be1a-be02-4d90-92a9-331ccad05fde,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I think the developers are doing and have done a nice job with this app. Learning at my own pace is quite interesting on this platform and enjoying it free of charge is a huge blessing. Thumbs up!,5,0,2.2.4,2018-08-22 16:01:37,,,POSITIVE,Thumbs up
70884,fbab581b-8150-477a-ba01-00630f757f07,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tasks are to easy.. mane add ""show solution"" button if some difficult one really happens",5,0,2.2.4,2018-08-21 23:44:52,,,NEGATIVE,Tasks
72376,379ae382-8232-42ed-b64e-2a6ef8cec825,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Breaks programming logic into bite sized concepts and lessons. Very helpful.,5,0,2.2.4,2018-08-03 07:35:54,,,POSITIVE,Breaks
74068,394dca97-5ab0-4da1-a08f-86ee69075a5b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Awesome platform for people like me who are just learning the ropes in 
coding. I will recommend it to anyone anytime. Thumbs up for the entire 
team and Sololearn community.",5,0,2.2.4,2018-07-13 05:04:55,,,POSITIVE,Thumbs up
74555,846f3fb9-fe00-47cd-99a3-a1078945c665,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awesome app for beginners in coding. Thumbs up!!,5,0,2.2.3,2018-07-07 16:50:30,,,POSITIVE,Thumbs up
74594,db9ce2e8-6c07-4b82-9142-962acfe35854,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Thumbs up,4,0,2.2.3,2018-07-07 04:35:13,,,POSITIVE,Thumbs up
74789,1cef5bd4-ffe0-4c69-94e8-16d173e9a095,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I really thing that it would a really good idea to give people some 
""projects"" or so to do every week. In every language that the platform 
teches. Like I don't know ""Make a php login script"". Or "" Daily challenges 
so in this way they can practice more what they learned. Other than that 
the app is a great learning app. :)",5,8,2.2.3,2018-07-04 16:10:36,,,POSITIVE,Daily challenges
76643,458dd8aa-3d5c-432f-bc67-523cda2ca7b7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The experience has bn awesome so far... Especially the community it's 
amazing.. Thumbs up",5,0,2.2.2,2018-06-12 08:34:13,,,POSITIVE,Thumbs up
77031,5d2a0f58-5271-4910-9ebd-960481c6da4d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Best app for beginners who wants to know more about programming and coding 
. Thumbs up 👍🏼",5,0,2.2.1,2018-06-08 03:06:02,,,POSITIVE,Thumbs up
77634,30002216-b6a3-48e0-af6f-d3ae9e3e088f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Good way to start your developer career. Very nice user interface, fast, 
clean and no annoying ads. Good community and very exciting lessons to 
learn with. Ive tried some apps before but this is probably the best. 
Lessons are very well explained. Thumbs up for me. Keep up the good work 
team solo learn. Continue making this impressive. Thanks and more power.",5,1,,2018-06-01 15:33:33,,,POSITIVE,Thumbs up
79694,0f080da8-2d9d-43b3-9fd4-a85cf7115aca,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I've tried lots of apps on android for learning to code, this is by far the 
best (second is Enki). The thing that make this the best is the community 
and the wide variety of user created and official tutorials that are broken 
up into small chunks. Also no ads :D Feedback for the devs, it would be 
good to have a way to bookmark entire sections rather than just individual 
pages",5,32,2.1,2018-05-10 06:06:36,,,POSITIVE,Feedback
80748,90f23d8b-5973-4ac8-8c6e-dc8851f9c588,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is an exellent app. You can learn on the go. Thumbs up!,5,0,2.0.6,2018-04-27 10:03:12,,,POSITIVE,Thumbs up
81673,d140357e-b0e6-4c57-928e-bbe1d241ef4e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It has a very clear step by step instructions that are really helpful to 
starters. Thumbs up for your great work.",5,0,2.0.6,2018-04-17 20:20:03,,,POSITIVE,Thumbs up
82603,1df736c6-8891-4f20-9eb9-38a57a4710db,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Woow, I must say upon all programming apps out there, this' one of the best if not the best. It has a friendly environment, easy to navigate around the platform and also very motivating. Thumbs up👍 to the developers☺️👌",5,0,,2018-04-07 21:38:11,,,POSITIVE,Thumbs up
84124,cda2d8d1-28fb-4aad-9001-7a5664dfbfce,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This is the best App I have used.. Imagine me a c++,Java programmer..also a coder.. Thumbs up to sololearn. #proudlysololearner",5,0,2.0.3,2018-03-22 03:25:31,,,POSITIVE,Thumbs up
84237,ec3dd611-6f1b-4a5f-95e7-37cca447f4a2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Thumbs up,5,0,1.5.1,2018-03-20 17:20:43,,,POSITIVE,Thumbs up
