Pedagogical Page Open Time,19:10:26
Pedagogical Page Close Time,19:10:27
Parte 4,19:10:27
Multiplechoice Page Open Time,19:10:27
Multiplechoice Page Close Time,19:10:31
Pedagogical Page Open Time,19:10:31
Correct Answer Selected: 4.0,19:10:31
Pedagogical Page Close Time,19:10:32
Parte 5,19:10:32
Draganddrop Page Open Time,19:10:32
Correct Answer Selected: Entero:2,19:10:40
Correct Answer Selected: Flotante:3.14,19:10:40
Draganddrop Page Close Time,19:10:41
Pedagogical Page Open Time,19:10:41
Pedagogical Page Close Time,19:10:42
Parte 6,19:10:42
Pedagogical Page Open Time,19:10:42
Pedagogical Page Close Time,19:10:42
Pedagogical2 Page Open Time,19:10:42
Pedagogical2 Page Close Time,19:10:44
Parte 7,19:10:44
Pedagogical Page Open Time,19:10:44
Pedagogical Page Close Time,19:10:46

"Modulo 1, Leccion 1",
Parte 1,19:11:47
Pedagogical Page Open Time,19:11:47
Pedagogical Page Close Time,19:11:53
Multiplechoice Page Open Time,19:11:53
Multiplechoice Page Close Time,19:11:55
Parte 2,19:11:55
Pedagogical Page Open Time,19:11:55
Parte 1,19:11:55
Checkbox Selected: Un lenguaje utilizado por los humanos para comunicarse con las maquinas.,19:11:55
Pedagogical Page Close Time,19:11:56
Pedagogical2 Page Open Time,19:11:56
Pedagogical2 Page Close Time,19:11:57
Parte 3,19:11:57
Pedagogical Page Open Time,19:11:57
Pedagogical Page Close Time,19:11:57
Multiplechoice Page Open Time,19:11:58
Checkbox Selected: Verdadero,19:12:00
Multiplechoice Page Close Time,19:12:01
Parte 4,19:12:01
Draganddrop Page Open Time,19:12:01
Correct Answer Selected: print(729),19:12:03
Draganddrop Page Close Time,19:12:04
Pedagogical Page Open Time,19:12:04
Pedagogical Page Close Time,19:12:05
Parte 5,19:12:05
Multiplechoice Page Open Time,19:12:05
Checkbox Selected: comillas '' ,19:12:16
Multiplechoice Page Close Time,19:12:17
Pedagogical Page Open Time,19:12:17
Pedagogical Page Close Time,19:12:18
Parte 6,19:12:18
Pedagogical Page Open Time,19:12:18
Pedagogical Page Close Time,19:12:19

"Modulo 1, Leccion 1",
Parte 1,19:14:34
Pedagogical Page Open Time,19:14:34
Pedagogical Page Close Time,19:14:46
Multiplechoice Page Open Time,19:14:46
Multiplechoice Page Close Time,19:14:49
Parte 2,19:14:49
Pedagogical Page Open Time,19:14:49
Parte 1,19:14:49
Checkbox Selected: Un lenguaje utilizado por los humanos para comunicarse con las maquinas.,19:14:49
Pedagogical Page Close Time,19:14:50
Pedagogical2 Page Open Time,19:14:50
Pedagogical2 Page Close Time,19:14:51
Parte 3,19:14:51
Pedagogical Page Open Time,19:14:51
Pedagogical Page Close Time,19:14:52
Multiplechoice Page Open Time,19:14:52
Checkbox Selected: Verdadero,19:14:54
Multiplechoice Page Close Time,19:14:55
Parte 4,19:14:55
Draganddrop Page Open Time,19:14:55
Incorrect Answer Selected: <Espacio para respuesta>(729),19:14:55
Correct Answer Selected: print(729),19:14:57
Draganddrop Page Close Time,19:14:58
Pedagogical Page Open Time,19:14:58
Pedagogical Page Close Time,19:14:59
Parte 5,19:14:59
Multiplechoice Page Open Time,19:14:59
Checkbox Selected: comillas '' ,19:15:07
Multiplechoice Page Close Time,19:15:08
Pedagogical Page Open Time,19:15:08
Pedagogical Page Close Time,19:15:10
Parte 6,19:15:10
Pedagogical Page Open Time,19:15:10
Pedagogical Page Close Time,19:15:12

"Modulo 1, Leccion 2",
Parte 1,19:15:46
Pedagogical Page Open Time,19:15:46
Pedagogical Page Close Time,19:15:47
Pedagogical2 Page Open Time,19:15:47
Pedagogical2 Page Close Time,19:15:49
Parte 2,19:15:49
Completeblankspace Page Open Time,19:15:49
Completeblankspace Page Close Time,19:15:53
Pedagogical Page Open Time,19:15:53
Correct Answer Selected: +,19:15:53
Pedagogical Page Close Time,19:15:54
Parte 3,19:15:54
Draganddrop Page Open Time,19:15:54
Correct Answer Selected: print(42 * 3),19:15:58
Draganddrop Page Close Time,19:15:59
Pedagogical Page Open Time,19:15:59
Pedagogical Page Close Time,19:16:01
Parte 4,19:16:01
Multiplechoice Page Open Time,19:16:01
Correct Answer Selected: 4.0,19:16:04
Multiplechoice Page Close Time,19:16:05
Pedagogical Page Open Time,19:16:05
Pedagogical Page Close Time,19:16:06
Parte 5,19:16:06
Draganddrop Page Open Time,19:16:06
Draganddrop Page Close Time,19:20:10
Pedagogical Page Open Time,19:20:10
Correct Answer Selected: Entero:2,19:20:10
Correct Answer Selected: Flotante:3.14,19:20:10
Pedagogical Page Close Time,19:20:11
Parte 6,19:20:11
Pedagogical Page Open Time,19:20:11
Pedagogical Page Close Time,19:20:14
Pedagogical2 Page Open Time,19:20:14
Pedagogical2 Page Close Time,19:20:17
Parte 7,19:20:17
Pedagogical Page Open Time,19:20:17
Pedagogical Page Close Time,19:20:29

"Modulo 1, Leccion 1",
Parte 1,19:24:08
Pedagogical Page Open Time,19:24:08
Pedagogical Page Close Time,19:24:13
Multiplechoice Page Open Time,19:24:13
Multiplechoice Page Close Time,19:24:16
Parte 2,19:24:16
Pedagogical Page Open Time,19:24:16
Parte 1,19:24:16
Checkbox Selected: Un lenguaje utilizado por los humanos para comunicarse con las maquinas.,19:24:16
Pedagogical Page Close Time,19:24:17
Pedagogical2 Page Open Time,19:24:17
Pedagogical2 Page Close Time,19:24:18
Parte 3,19:24:18
Pedagogical Page Open Time,19:24:18
Pedagogical Page Close Time,19:24:20
Multiplechoice Page Open Time,19:24:20
Checkbox Selected: Verdadero,19:24:24
Multiplechoice Page Close Time,19:24:28
Parte 4,19:24:28
Draganddrop Page Open Time,19:24:28
Correct Answer Selected: print(729),19:24:37
Draganddrop Page Close Time,19:24:38
Pedagogical Page Open Time,19:24:38
Pedagogical Page Close Time,19:24:39
Parte 5,19:24:39
Multiplechoice Page Open Time,19:24:39
Multiplechoice Page Close Time,19:24:43
Pedagogical Page Open Time,19:24:43
Checkbox Selected: comillas '' ,19:24:43
Pedagogical Page Close Time,19:24:44
Parte 6,19:24:44
Pedagogical Page Open Time,19:24:44
Pedagogical Page Close Time,19:24:45

"Modulo 1, Leccion 1",
Parte 1,19:25:06
Pedagogical Page Open Time,19:25:06
Pedagogical Page Close Time,19:25:07
Multiplechoice Page Open Time,19:25:07
Checkbox Selected: Un lenguaje utilizado por los humanos para comunicarse con las maquinas.,19:25:09
Multiplechoice Page Close Time,19:25:10
Parte 2,19:25:10
Pedagogical Page Open Time,19:25:10
Pedagogical Page Close Time,19:25:11
Pedagogical2 Page Open Time,19:25:11
Pedagogical2 Page Close Time,19:25:12
Parte 3,19:25:12
Pedagogical Page Open Time,19:25:12
Pedagogical Page Close Time,19:25:13
Multiplechoice Page Open Time,19:25:13
Multiplechoice Page Close Time,19:25:16
Parte 4,19:25:16
Draganddrop Page Open Time,19:25:16
Parte 3,19:25:16
Checkbox Selected: Verdadero,19:25:16
Parte 4,19:25:18
Correct Answer Selected: print(729),19:25:18
Draganddrop Page Close Time,19:25:19
Pedagogical Page Open Time,19:25:19
Pedagogical Page Close Time,19:25:20
Parte 5,19:25:20
Multiplechoice Page Open Time,19:25:20
Multiplechoice Page Close Time,19:25:23
Pedagogical Page Open Time,19:25:23
Checkbox Selected: comillas '' ,19:25:23
Pedagogical Page Close Time,19:25:24
Parte 6,19:25:24
Pedagogical Page Open Time,19:25:24
Pedagogical Page Close Time,19:25:26

"Modulo 1, Leccion 1",
Parte 1,19:57:09
Pedagogical Page Open Time,19:57:09
Pedagogical Page Close Time,19:57:11
Multiplechoice Page Open Time,19:57:11
Checkbox Selected: Un lenguaje utilizado por los humanos para comunicarse con las maquinas.,19:57:13
Multiplechoice Page Close Time,19:57:14
Parte 2,19:57:14
Pedagogical Page Open Time,19:57:14
Pedagogical Page Close Time,19:57:15
Pedagogical2 Page Open Time,19:57:15
Pedagogical2 Page Close Time,19:57:17
Parte 3,19:57:17
Pedagogical Page Open Time,19:57:17
Pedagogical Page Close Time,19:57:19
Multiplechoice Page Open Time,19:57:19
Checkbox Selected: Verdadero,19:57:22
Multiplechoice Page Close Time,19:57:23
Parte 4,19:57:23
Draganddrop Page Open Time,19:57:23
Correct Answer Selected: print(729),19:57:26
Draganddrop Page Close Time,19:57:27
Pedagogical Page Open Time,19:57:27
Pedagogical Page Close Time,19:57:28
Parte 5,19:57:28
Multiplechoice Page Open Time,19:57:28
Checkbox Selected: comillas '' ,19:57:31
Multiplechoice Page Close Time,19:57:32
Pedagogical Page Open Time,19:57:32
Pedagogical Page Close Time,19:57:33
Parte 6,19:57:33
Pedagogical Page Open Time,19:57:33
Pedagogical Page Close Time,19:57:35

"Modulo 1, Leccion 2",
Parte 1,19:57:38
Pedagogical Page Open Time,19:57:38
Pedagogical Page Close Time,19:57:39
Pedagogical2 Page Open Time,19:57:40
Pedagogical2 Page Close Time,19:57:41
Parte 2,19:57:41
Completeblankspace Page Open Time,19:57:41
Correct Answer Selected: +,19:57:43
Completeblankspace Page Close Time,19:57:44
Pedagogical Page Open Time,19:57:44
Pedagogical Page Close Time,19:57:46
Parte 3,19:57:46
Draganddrop Page Open Time,19:57:46
Correct Answer Selected: print(42 * 3),19:57:50
Draganddrop Page Close Time,19:57:51
Pedagogical Page Open Time,19:57:51
Pedagogical Page Close Time,19:57:52
Parte 4,19:57:52
Multiplechoice Page Open Time,19:57:52
Multiplechoice Page Close Time,19:57:56
Pedagogical Page Open Time,19:57:56
Correct Answer Selected: 4.0,19:57:56
Pedagogical Page Close Time,19:57:58
Parte 5,19:57:58
Draganddrop Page Open Time,19:57:58
Correct Answer Selected: Entero:2,19:58:03
Correct Answer Selected: Flotante:3.14,19:58:03
Draganddrop Page Close Time,19:58:04
Pedagogical Page Open Time,19:58:04
Pedagogical Page Close Time,19:58:07
Parte 6,19:58:07
Pedagogical Page Open Time,19:58:07
Pedagogical Page Close Time,19:58:12
Pedagogical2 Page Open Time,19:58:12
Pedagogical2 Page Close Time,19:58:19
Parte 7,19:58:19
Pedagogical Page Open Time,19:58:19
Pedagogical Page Close Time,19:58:20

"Modulo 1, Leccion 1",
Parte 1,20:45:04
Pedagogical Page Open Time,20:45:04
Pedagogical Page Close Time,20:45:06
Multiplechoice Page Open Time,20:45:06
Checkbox Selected: Un lenguaje utilizado por los humanos para comunicarse con las maquinas.,20:45:09
Multiplechoice Page Close Time,20:45:10
Parte 2,20:45:10
Pedagogical Page Open Time,20:45:10
Pedagogical Page Close Time,20:45:37
Pedagogical2 Page Open Time,20:45:37
Pedagogical2 Page Close Time,20:45:40
Parte 3,20:45:40
Pedagogical Page Open Time,20:45:40
Pedagogical Page Close Time,20:45:41
Multiplechoice Page Open Time,20:45:41
Checkbox Selected: Verdadero,20:45:45
Multiplechoice Page Close Time,20:45:46
Parte 4,20:45:46
Draganddrop Page Open Time,20:45:46
Correct Answer Selected: print(729),20:45:49
Draganddrop Page Close Time,20:45:50
Pedagogical Page Open Time,20:45:50
Pedagogical Page Close Time,20:45:51
Parte 5,20:45:51
Multiplechoice Page Open Time,20:45:51
Checkbox Selected: comillas '' ,20:45:54
Multiplechoice Page Close Time,20:45:55
Pedagogical Page Open Time,20:45:55
Pedagogical Page Close Time,20:45:56
Parte 6,20:45:56
Pedagogical Page Open Time,20:45:56
Pedagogical Page Close Time,20:45:58

"Modulo 1, Leccion 2",
Parte 1,20:46:01
Pedagogical Page Open Time,20:46:01
Pedagogical Page Close Time,20:46:02
Pedagogical2 Page Open Time,20:46:02
Pedagogical2 Page Close Time,20:46:03
Parte 2,20:46:03
Completeblankspace Page Open Time,20:46:03
Correct Answer Selected: +,20:46:06
Completeblankspace Page Close Time,20:46:07
Pedagogical Page Open Time,20:46:07
Pedagogical Page Close Time,20:46:08
Parte 3,20:46:08
Draganddrop Page Open Time,20:46:08
Incorrect Answer Selected: print(42 <Espacio para respuesta> 3),20:46:08
Correct Answer Selected: print(42 * 3),20:46:11
Draganddrop Page Close Time,20:46:12
Pedagogical Page Open Time,20:46:12
Pedagogical Page Close Time,20:46:12
Parte 4,20:46:12
Multiplechoice Page Open Time,20:46:12
Multiplechoice Page Close Time,20:46:16
Pedagogical Page Open Time,20:46:16
Correct Answer Selected: 4.0,20:46:16
Pedagogical Page Close Time,20:46:17
Parte 5,20:46:17
Draganddrop Page Open Time,20:46:17
Draganddrop Page Close Time,20:46:22
Pedagogical Page Open Time,20:46:22
Correct Answer Selected: Entero:2,20:46:22
Correct Answer Selected: Flotante:3.14,20:46:22
Pedagogical Page Close Time,20:46:23
Parte 6,20:46:23
Pedagogical Page Open Time,20:46:23
Pedagogical Page Close Time,20:46:44
Pedagogical2 Page Open Time,20:46:44
Pedagogical2 Page Close Time,20:46:45
Parte 7,20:46:45
Pedagogical Page Open Time,20:46:45
Pedagogical Page Close Time,20:46:46

"Modulo 1, Leccion 3",
Parte 1,20:46:53
Pedagogical Page Open Time,20:46:53
Pedagogical Page Close Time,20:46:55
Pedagogical2 Page Open Time,20:46:55
Pedagogical2 Page Close Time,20:46:55
Parte 2,20:46:55
Multiplechoice Page Open Time,20:46:55
Checkbox Selected: 'Viernes',20:46:58
Checkbox Selected: 'The Lord of the Rings',20:46:58
Multiplechoice Page Close Time,20:46:59
Pedagogical Page Open Time,20:46:59
Pedagogical Page Close Time,20:47:00
Parte 3,20:47:00
Draganddrop Page Open Time,20:47:00
Correct Drop Event: Water,20:47:05
Correct Drop Event: +,20:47:05
Correct Drop Event: Park,20:47:05
Draganddrop Page Close Time,20:47:06
Pedagogical Page Open Time,20:47:06
Pedagogical Page Close Time,20:47:07
Parte 4,20:47:07
Multiplechoice Page Open Time,20:47:07
Checkbox Selected: '100',20:47:13
Checkbox Selected: 'Manzana',20:47:13
Multiplechoice Page Close Time,20:47:17
Draganddrop Page Open Time,20:47:17
Correct Answer Selected: 100,20:47:28
Correct Answer Selected: 100.00,20:47:28
Correct Answer Selected: 'cien',20:47:28
Draganddrop Page Close Time,20:47:29
Parte 5,20:47:29
Pedagogical Page Open Time,20:47:29
Pedagogical Page Close Time,20:47:30
Pedagogical2 Page Open Time,20:47:30
Pedagogical2 Page Close Time,20:47:31
Parte 6,20:47:31
Pedagogical Page Open Time,20:47:31
Pedagogical Page Close Time,20:47:32

"Modulo 1, Leccion 4",
Parte 1,20:48:28
Pedagogical Page Open Time,20:48:28
Pedagogical Page Close Time,20:48:44
Draganddrop Page Open Time,20:48:44
Correct Answer Selected: Entero,20:50:00
Correct Answer Selected: Flotante,20:50:00
Correct Answer Selected: Cadena,20:50:00
Draganddrop Page Close Time,20:50:01
Parte 2,20:50:01
Pedagogical Page Open Time,20:50:01
Pedagogical Page Close Time,20:50:02
Draganddrop Page Open Time,20:50:02
Correct Drop Event: print('Nosotros somos los campeones amigos'),20:50:10
Correct Drop Event: print('Y seguiremos luchando hasta el final'),20:50:10
Correct Drop Event: print('Somos los campeones'),20:50:10
Draganddrop Page Close Time,20:50:11
Parte 3,20:50:11
Pedagogical Page Open Time,20:50:11
Pedagogical Page Close Time,20:50:12
Completeblankspace Page Open Time,20:50:12
Correct Answer Selected: print,20:50:16
Completeblankspace Page Close Time,20:50:17
Parte 4,20:50:17
Pedagogical Page Open Time,20:50:17
Pedagogical Page Close Time,20:50:18
Draganddrop Page Open Time,20:50:18
Draganddrop Page Close Time,20:50:23
Parte 5,20:50:23
Pedagogical Page Open Time,20:50:23
Correct Answer Selected: sep,20:50:23
Correct Answer Selected: '-',20:50:23
Pedagogical Page Close Time,20:50:24
Draganddrop Page Open Time,20:50:24
"Correct Answer Selected: # Outputs a message 
print('Have a good day!')",20:50:27
Draganddrop Page Close Time,20:50:28
Parte 6,20:50:28
Pedagogical Page Open Time,20:50:28
Pedagogical Page Close Time,20:50:29
Pedagogical2 Page Open Time,20:50:29
Pedagogical2 Page Close Time,20:50:29
Parte 7,20:50:29
Pedagogical Page Open Time,20:50:29
Pedagogical Page Close Time,20:50:30
Pedagogical2 Page Open Time,20:50:30
Pedagogical2 Page Close Time,20:50:31

"Modulo 1, Leccion 5",
Parte 1,20:50:34
Pedagogical2 Page Open Time,20:50:34
Pedagogical2 Page Close Time,20:51:17
Parte 2,20:51:17
Pedagogical Page Open Time,20:51:17
Pedagogical Page Close Time,20:51:18
Pedagogical2 Page Open Time,20:51:18
Pedagogical2 Page Close Time,20:51:19
Parte 3,20:51:19
Multiplechoice Page Open Time,20:51:19
Checkbox Selected: valor.,20:51:22
Multiplechoice Page Close Time,20:51:23
Draganddrop Page Open Time,20:51:23
Draganddrop Page Close Time,20:51:29
Parte 4,20:51:29
Pedagogical Page Open Time,20:51:29
Correct Drop Event: edad,20:51:29
Correct Drop Event: 18,20:51:29
Pedagogical Page Close Time,20:51:30
Completeblankspace Page Open Time,20:51:30
Incorrect Answer Selected: ____,20:51:31
Correct Answer Selected: 2028,20:51:43
Completeblankspace Page Close Time,20:51:44
Parte 5,20:51:44
Pedagogical Page Open Time,20:51:44
Pedagogical Page Close Time,20:51:45
Multiplechoice Page Open Time,20:51:45
Checkbox Selected: 24,20:51:50
Multiplechoice Page Close Time,20:51:51
Parte 6,20:51:51
Multiplechoice Page Open Time,20:51:51
Checkbox Selected: 12,20:51:59
Multiplechoice Page Close Time,20:52:00
Pedagogical Page Open Time,20:52:00
Pedagogical Page Close Time,20:52:00
Parte 7,20:52:00
Multiplechoice Page Open Time,20:52:00
Checkbox Selected: un_nombre_variable,20:52:04
Multiplechoice Page Close Time,20:52:05
Pedagogical Page Open Time,20:52:05
Pedagogical Page Close Time,20:52:06
Parte 8,20:52:06
Multiplechoice Page Open Time,20:52:06
Multiplechoice Page Close Time,20:52:16
Pedagogical Page Open Time,20:52:16
Checkbox Selected: Balance: € 200,20:52:16
Pedagogical Page Close Time,20:52:17
Parte 9,20:52:17
Pedagogical Page Open Time,20:52:17
Pedagogical Page Close Time,20:52:18
Pedagogical2 Page Open Time,20:52:18
Pedagogical2 Page Close Time,20:52:19

"Modulo 1, Leccion 1",
Parte 1,21:46:20
Pedagogical Page Open Time,21:46:20
Pedagogical Page Close Time,21:46:21
Multiplechoice Page Open Time,21:46:21
Checkbox Selected: Un lenguaje utilizado por los humanos para comunicarse con las maquinas.,21:46:22
Multiplechoice Page Close Time,21:46:23
Parte 2,21:46:23
Pedagogical Page Open Time,21:46:23
Pedagogical Page Close Time,21:46:23
Pedagogical2 Page Open Time,21:46:23
Pedagogical2 Page Close Time,21:46:24
Parte 3,21:46:24
Pedagogical Page Open Time,21:46:24
Pedagogical Page Close Time,21:46:24
Multiplechoice Page Open Time,21:46:24
Checkbox Selected: Verdadero,21:46:27
Multiplechoice Page Close Time,21:46:28
Parte 4,21:46:28
Draganddrop Page Open Time,21:46:28
Correct Answer Selected: print(729),21:46:30
Draganddrop Page Close Time,21:46:31
Pedagogical Page Open Time,21:46:31
Pedagogical Page Close Time,21:46:31
Parte 5,21:46:31
Multiplechoice Page Open Time,21:46:31
Multiplechoice Page Close Time,21:46:34
Pedagogical Page Open Time,21:46:34
Checkbox Selected: comillas '' ,21:46:34
Pedagogical Page Close Time,21:46:35
Parte 6,21:46:35
Pedagogical Page Open Time,21:46:35
Pedagogical Page Close Time,21:46:35

"Modulo 1, Leccion 2",
Parte 1,21:46:38
Pedagogical Page Open Time,21:46:38
Pedagogical Page Close Time,21:46:39
Pedagogical2 Page Open Time,21:46:39
Pedagogical2 Page Close Time,21:46:40
Parte 2,21:46:40
Completeblankspace Page Open Time,21:46:40
Completeblankspace Page Close Time,21:46:44
Pedagogical Page Open Time,21:46:44
Correct Answer Selected: +,21:46:44
Pedagogical Page Close Time,21:46:45
Parte 3,21:46:45
Draganddrop Page Open Time,21:46:45
Incorrect Answer Selected: print(42 <Espacio para respuesta> 3),21:46:45
Correct Answer Selected: print(42 * 3),21:46:48
Draganddrop Page Close Time,21:46:49
Pedagogical Page Open Time,21:46:49
Pedagogical Page Close Time,21:47:20
Parte 4,21:47:20
Multiplechoice Page Open Time,21:47:20
Correct Answer Selected: 4.0,21:47:23
Multiplechoice Page Close Time,21:47:40
Pedagogical Page Open Time,21:47:40
Pedagogical Page Close Time,21:47:42
Parte 5,21:47:42
Draganddrop Page Open Time,21:47:42
Correct Answer Selected: Entero:2,21:47:46
Correct Answer Selected: Flotante:3.14,21:47:46
Draganddrop Page Close Time,21:47:47
Pedagogical Page Open Time,21:47:47
Pedagogical Page Close Time,21:47:47
Parte 6,21:47:47
Pedagogical Page Open Time,21:47:47
Pedagogical Page Close Time,21:47:48
Pedagogical2 Page Open Time,21:47:48
Pedagogical2 Page Close Time,21:47:49
Parte 7,21:47:49
Pedagogical Page Open Time,21:47:49
Pedagogical Page Close Time,21:47:49

"Modulo 1, Leccion 2",
