Correct Answer Selected: 2028,10:44:52
Pedagogical Page Close Time,10:44:53
Multiplechoice Page Open Time,10:44:53
Checkbox Selected: 24,10:45:23
Multiplechoice Page Close Time,10:45:24
Parte 6,10:45:24
Multiplechoice Page Open Time,10:45:24
Checkbox Selected: 12,10:45:28
Multiplechoice Page Close Time,10:45:29
Pedagogical Page Open Time,10:45:29
Pedagogical Page Close Time,10:45:29
Parte 7,10:45:29
Multiplechoice Page Open Time,10:45:29
Checkbox Selected: un_nombre_variable,10:46:23
Multiplechoice Page Close Time,10:46:24
Pedagogical Page Open Time,10:46:24
Pedagogical Page Close Time,10:46:24
Parte 8,10:46:24
Multiplechoice Page Open Time,10:46:24
Checkbox Selected: Balance: € 200,10:46:30
Multiplechoice Page Close Time,10:46:31
Pedagogical Page Open Time,10:46:31
Pedagogical Page Close Time,10:46:31
Parte 9,10:46:31
Pedagogical Page Open Time,10:46:31
Pedagogical Page Close Time,10:46:32
Pedagogical2 Page Open Time,10:46:32
Pedagogical2 Page Close Time,10:46:33

"Modulo 1, Leccion 1",
Parte 1,16:37:01
Pedagogical Page Open Time,16:37:01
Pedagogical Page Close Time,16:37:04
Multiplechoice Page Open Time,16:37:04
Multiplechoice Page Close Time,16:37:09
Parte 2,16:37:09
Pedagogical Page Open Time,16:37:09
Parte 1,16:37:09
Checkbox Selected: Un lenguaje utilizado por los humanos para comunicarse con las maquinas.,16:37:09
Pedagogical Page Close Time,16:37:10
Pedagogical2 Page Open Time,16:37:10
Pedagogical2 Page Close Time,16:37:11
Parte 3,16:37:11
Pedagogical Page Open Time,16:37:11
Pedagogical Page Close Time,16:37:12
Multiplechoice Page Open Time,16:37:12
Checkbox Selected: Verdadero,16:37:16
Multiplechoice Page Close Time,16:37:25
Parte 4,16:37:25
Draganddrop Page Open Time,16:37:25
Draganddrop Page Close Time,16:37:29
Pedagogical Page Open Time,16:37:29
Correct Answer Selected: print(729),16:37:29
Pedagogical Page Close Time,16:37:30
Parte 5,16:37:30
Multiplechoice Page Open Time,16:37:30
Checkbox Selected: comillas '' ,16:37:51
Multiplechoice Page Close Time,16:37:52
Pedagogical Page Open Time,16:37:52
Pedagogical Page Close Time,16:37:53
Parte 6,16:37:53
Pedagogical Page Open Time,16:37:53
Pedagogical Page Close Time,16:37:54

"Modulo 1, Leccion 1",
Parte 1,16:42:11
Pedagogical Page Open Time,16:42:11
Pedagogical Page Close Time,16:42:18
Multiplechoice Page Open Time,16:42:18
Checkbox Selected: Un lenguaje utilizado por los humanos para comunicarse con las maquinas.,16:42:21
Multiplechoice Page Close Time,16:42:22
Parte 2,16:42:22
Pedagogical Page Open Time,16:42:22
Pedagogical Page Close Time,16:42:22
Pedagogical2 Page Open Time,16:42:22
Pedagogical2 Page Close Time,16:42:23
Parte 3,16:42:23
Pedagogical Page Open Time,16:42:23
Pedagogical Page Close Time,16:42:24
Multiplechoice Page Open Time,16:42:24
Checkbox Selected: Verdadero,16:42:27
Multiplechoice Page Close Time,16:42:28
Parte 4,16:42:28
Draganddrop Page Open Time,16:42:28
Correct Answer Selected: print(729),16:42:31
Draganddrop Page Close Time,16:42:41
Pedagogical Page Open Time,16:42:41
Pedagogical Page Close Time,16:42:46
Parte 5,16:42:46
Multiplechoice Page Open Time,16:42:46
Multiplechoice Page Close Time,16:42:49
Pedagogical Page Open Time,16:42:49
Checkbox Selected: comillas '' ,16:42:49
Pedagogical Page Close Time,16:42:50
Parte 6,16:42:50
Pedagogical Page Open Time,16:42:50
Pedagogical Page Close Time,16:42:51

"Modulo 1, Leccion 1",
Parte 1,16:48:07
Pedagogical Page Open Time,16:48:07
Pedagogical Page Close Time,16:48:08
Multiplechoice Page Open Time,16:48:08
Checkbox Selected: Un lenguaje utilizado por los humanos para comunicarse con las maquinas.,16:48:10
Multiplechoice Page Close Time,16:48:11
Parte 2,16:48:11
Pedagogical Page Open Time,16:48:11
Pedagogical Page Close Time,16:48:11
Pedagogical2 Page Open Time,16:48:11
Pedagogical2 Page Close Time,16:48:12
Parte 3,16:48:12
Pedagogical Page Open Time,16:48:12
Pedagogical Page Close Time,16:48:13
Multiplechoice Page Open Time,16:48:13
Checkbox Selected: Verdadero,16:48:17
Multiplechoice Page Close Time,16:48:19
Parte 4,16:48:19
Draganddrop Page Open Time,16:48:19
Draganddrop Page Close Time,16:48:22
Pedagogical Page Open Time,16:48:22
Correct Answer Selected: print(729),16:48:22
Pedagogical Page Close Time,16:48:23
Parte 5,16:48:23
Multiplechoice Page Open Time,16:48:23
Multiplechoice Page Close Time,16:48:26
Pedagogical Page Open Time,16:48:26
Checkbox Selected: comillas '' ,16:48:26
Pedagogical Page Close Time,16:48:27
Parte 6,16:48:27
Pedagogical Page Open Time,16:48:27
Pedagogical Page Close Time,16:48:29

