Unnamed: 0,reviewId,userName,userImage,review,rating,thumbsUpCount,reviewCreatedVersion,date,replyContent,repliedAt,sentiment,standardizedReview
24,c52e4d22-ac96-43a4-9fd3-edf62c462694,Faizaan Khan,https://play-lh.googleusercontent.com/a/AGNmyxb_Uzv4xyh9Spaaqmj8w-N-owOZ5-NDC7Nakc9X=mo,Informative,4,0,4.7,2022-10-26 08:27:00,,,POSITIVE,informative
25,d35ad5a4-7b9b-4b9f-b5c1-d1df60b4d4cc,Kevin Valdez,https://play-lh.googleusercontent.com/a-/ACB-R5S4KwEvseBnnId1FScp6uTILq1_Ik9R3EH3r77Wwg,Ok,3,0,,2022-10-16 21:58:37,,,POSITIVE,ok
26,3ea4cec7-725f-456d-ab9d-9d78192e3476,KIZITO CORNELIUS,https://play-lh.googleusercontent.com/a-/ACB-R5RI9uwk_qS_60xvm11XGoCnTrXfGEU9MSiGe9yeBA,It's very good for beginner in the field of web development. I enjoy every bit of its package.,5,0,4.7,2022-10-13 14:10:21,,,POSITIVE,good beginner field web development enjoy every bit package
27,501aa126-0301-4d21-8d99-ce1f250edd50,Conner,https://play-lh.googleusercontent.com/a-/ACB-R5SUq7UjmOU87FU962YrPsLnVwyBd32fr-ZzyPk1XA,Very efficient and easy way to learn the basics of coding.,5,0,4.7,2022-10-06 16:24:10,,,POSITIVE,efficient easy way learn basics coding
28,bfce6074-f413-4513-8b40-d3c585b47210,Aman Wadekar,https://play-lh.googleusercontent.com/a/AGNmyxaGGnqwN7q6IUHyQDbRwIo4eb9z8mMS85QINcvn=mo,Best,5,0,4.7,2022-09-30 08:08:21,,,POSITIVE,best
29,5d538efc-433d-49db-9a30-f578bfeffb9e,Nigel Royle,https://play-lh.googleusercontent.com/a/AGNmyxaVwZBSaNZ-ucBuTaDr-AVRMU0xRmQwz_F6KWth=mo,Good intro.,4,0,4.7,2022-09-29 08:33:19,,,POSITIVE,good intro
30,320b0706-bb81-408a-90ec-8b089dc84365,Cia Basil Aji,https://play-lh.googleusercontent.com/a-/ACB-R5SLUoGhoqo20vn4I94UCSS0hq8MtETopxlDyyWGkQ,Is it free for all lessons??,5,0,4.7,2022-09-25 07:10:01,,,NEGATIVE,free lessons
31,cfef702a-5dad-4c30-91d8-f01b28445da4,lungelo Radebe,https://play-lh.googleusercontent.com/a/AGNmyxaHaTEm8knjzD__cHxRSwHaS4hN6wppHFGkqmhr=mo,The App is really great the only downside is that some lessons are for premium users...,4,0,4.7,2022-09-19 08:41:15,,,POSITIVE,app really great downside lessons premium users
32,c6063eb6-05b8-45d5-9402-a48846ab23fd,Tyson Hernandez,https://play-lh.googleusercontent.com/a/AGNmyxYDoEUq5DH26JhiAf0qPphx1yEawiYxs325lvpE=mo,Great for beginning to learn basics in coding.,5,0,4.7,2022-09-17 01:10:26,,,POSITIVE,great beginning learn basics coding
33,9736e26c-0bbe-4e46-ba4f-4a33a3e027b0,Muhammad Fawaz,https://play-lh.googleusercontent.com/a-/ACB-R5S1tWhXoQF-wOC35EDXFyd2-xyfhVQIleTGrKAcrQ,"I DID learn some things :) overall a passable experience, with some room for improvement: some explanations feel incomplete and even at the end of the lesson I'm still somewhat lost. There is a bit too much handholding in the exercises, which allowed me to complete a lot of them without really having to think. The relevance of some of them were also iffy. As pointed out, the bookmark doesn't work as expected and you cannot scroll through completed exercises to review. Still, thank you :)",3,15,4.7,2022-09-16 07:23:13,,,NEGATIVE,learn things overall passable experience room improvement explanations feel incomplete even end lesson im still somewhat lost bit much handholding exercises allowed complete lot without really think relevance also iffy pointed bookmark doesnt work expected cannot scroll completed exercises review still thank
34,93ce3685-5384-4b11-903f-31c1e5228fc3,Sogbesan oluseun,https://play-lh.googleusercontent.com/a-/ACB-R5RQ3UvNEa5uVBekx9xG6XlnAkV8chDj1jhS6m_tkg,It is good,5,0,,2022-09-08 15:19:18,,,POSITIVE,good
35,7363587e-84c3-4e5d-b12b-fcdf8c11501d,Simon,https://play-lh.googleusercontent.com/a-/ACB-R5TA2_Sy9UD3I3O4y3yjr1fSiRJCpT-FeLyewumTaw,It's a great introduction to codeing. Very quirky and fun.,4,0,4.7,2022-09-05 16:51:15,,,POSITIVE,great introduction codeing quirky fun
36,8ba8c7cc-9e7b-4c98-b91f-89fb1f97027f,Ferruccio and Valerie,https://play-lh.googleusercontent.com/a-/ACB-R5T3ykqm5q4Q6FXnCFvBIcKNAMhuuX8YuOTjSsGZyA,I like this app is the best Javascript ever,5,0,4.7,2022-09-02 20:29:01,,,POSITIVE,like app best javascript ever
37,60e499a8-1c9a-4195-a006-01a9f3552b23,Edgar Zwayne,https://play-lh.googleusercontent.com/a-/ACB-R5S-1eU56u8Nn9tIFNjq9oiKZ2VdOzT4fyfyO0lCvg,Simply the best way to learn,4,0,4.7,2022-08-23 04:59:13,,,POSITIVE,simply best way learn
38,81e17ec8-319a-436e-9e18-bbc2714c2830,A toi mon ami,https://play-lh.googleusercontent.com/a-/ACB-R5T_afyPwl0x5Zc1CFJmIpkYyF4MJcfbKhWbUMtX,Amazing app,5,0,4.7,2022-08-21 17:38:52,,,POSITIVE,amazing app
39,65bb3740-3b1c-4ba7-88ad-cc4bc3001b52,Peter Swailes,https://play-lh.googleusercontent.com/a-/ACB-R5RQiYvHOhq8pu3wwUtBjCvOps48uAAtwq3_YYIZ,Very nice app! Although there is not enough coding types and lessons It would be nice if you could add rust and c++ And please add some more lessons,4,0,4.7,2022-08-14 15:15:54,,,POSITIVE,nice app although enough coding types lessons would nice could add rust c please add lessons
40,8a564555-e4fb-4712-b6f3-f91f4aca5a5f,Levi Boeije,https://play-lh.googleusercontent.com/a/AGNmyxbgBKI8B3ffaAe26p2NKfetyi1aZCQ7ezkRx3Xg=mo,Great app,5,0,4.7,2022-08-01 11:47:12,,,POSITIVE,great app
41,bddac2c6-ccb5-4eab-9fd7-b375bd7e1ead,FAITH ATAGWUBA,https://play-lh.googleusercontent.com/a-/ACB-R5TNS_JG02AoYC_yVtmuJ3d17mByEAVBaAKtjYeG,Learning made easy,5,0,4.7,2022-07-31 18:14:59,,,POSITIVE,learning made easy
42,d812bde0-a62c-4644-a655-869d60bc51c8,ishi choudhary,https://play-lh.googleusercontent.com/a/AGNmyxaUzYVw8q7Kxqk6FjkT97xlpqEUaXlyqN6M7hM=mo,👍🏻,5,0,4.7,2022-07-24 22:15:16,,,NEGATIVE,
43,d5704a65-cf3b-4702-9c5f-6b3e40bdfb12,Soldier Pro,https://play-lh.googleusercontent.com/a/AGNmyxZ_ntkyg0eDa7KGAJJpAr61MrSR6lNjo29Sz8VB=mo,"Enjoying it so far, just started my coding mission but it is user friendly",5,0,4.7,2022-07-24 18:40:02,,,POSITIVE,enjoying far started coding mission user friendly
44,38de8c4c-377f-49a2-a240-255e54e9cea5,Salifu Nana,https://play-lh.googleusercontent.com/a/AGNmyxZNTTcLF2CwdUviI8IjmVc5NLODc-Pd9fSQh9Ox=mo,Na u buy data for me,3,0,,2022-07-14 12:04:00,,,NEGATIVE,na u buy data
45,fe8bc4f2-0aee-4a6a-97cb-34fb97bf672a,Victory Emeh,https://play-lh.googleusercontent.com/a-/ACB-R5QRf11m4cwzQcpKlcx10VATHDS-oBQZ0Px28RHItA,It's quite an amazing app. Coding can be learnt in fun with Encode🤩✨,4,0,4.7,2022-07-05 11:38:01,,,POSITIVE,quite amazing app coding learnt fun encode
46,a77ed688-a9ca-49aa-a0ae-b65b90d226b8,Jackson Kansiime,https://play-lh.googleusercontent.com/a-/ACB-R5RjdGE9LzkNY6nQNoGlrzajRdCrXaSkKDbmTNfCBA,It's the simplest most delectable coding tutor online,5,0,4.7,2022-07-04 10:09:27,,,POSITIVE,simplest delectable coding tutor online
47,4a041226-844f-47c5-b937-82485cdcb68c,AbdulRahman Ainooson,https://play-lh.googleusercontent.com/a-/ACB-R5RNG9MQ1YQkcVzK9ug1JIsJCrB2p2weIHHE2nd1,Excellent app 👌,5,0,4.7,2022-07-02 14:30:47,,,POSITIVE,excellent app
48,361b1f0f-374f-4a06-b950-d84baac2ee91,adeyemo tunde,https://play-lh.googleusercontent.com/a-/ACB-R5TCReZWFxPh5opz08W7yOggE9xHTlKG19vghHo3,Good,5,0,4.7,2022-06-30 00:25:37,,,POSITIVE,good
49,d48cf7fb-941d-45f8-a9aa-41db88d6324a,Frisco-sqeak,https://play-lh.googleusercontent.com/a-/ACB-R5RRx-v7DBEu-Kds5pHQtOpzQO083itOQsz1zhfdOA,I love this app so much it is so fun learning what i wanted to for a year now! :),5,1,4.7,2022-06-29 13:34:21,,,POSITIVE,love app much fun learning wanted year
50,c6ce93bf-4865-4d03-b383-dbe8238b20ad,RÇ Hømê Bôy,https://play-lh.googleusercontent.com/a/AGNmyxbTXOahZDJaK7bASkhxTIjFm8Xe4IaULu6ExuF2=mo,Nice app,5,0,4.7,2022-06-25 12:40:26,,,POSITIVE,nice app
51,93000f12-22bd-479f-8393-03e2cb0143a2,Peter Njuguna,https://play-lh.googleusercontent.com/a/AGNmyxaMwDK_1-S8joBZgkgsxqpI-2obqCGT8Lf229L0=mo,Better,5,0,4.7,2022-06-23 15:55:17,,,POSITIVE,better
52,05b49eea-ce58-4661-afa4-da0b4dd31ebb,haiyi haiyi,https://play-lh.googleusercontent.com/a/AGNmyxaJU12t7hfWxOvbWJwzEypDuzt7ay7xVW2WuDgY=mo,Good,5,0,4.7,2022-06-13 06:44:35,,,POSITIVE,good
53,482d7d80-f891-4c3b-b060-d4ebd5796f8f,Harsh Mehta,https://play-lh.googleusercontent.com/a-/ACB-R5R1cdz0Z4av6yZ9eeSIkFY6lYa6TO0RgIrm1Fno8w,It's not too descriptive to learn JavaScript.,1,0,4.7,2022-06-08 09:25:59,,,NEGATIVE,descriptive learn javascript
54,41e20c69-0eaa-4af6-91fe-a5959c046a41,Adeleye Ikeola 2,https://play-lh.googleusercontent.com/a/AGNmyxaq16xTvLFDzIp02Jy8ksbhN7wEApqsJ9SYljpi=mo,This is the best coding teaching app ever ive used it and loved it,5,0,4.7,2022-06-07 15:24:44,,,POSITIVE,best coding teaching app ever ive used loved
55,9d5cbb31-82c8-49cd-808d-4beaeebeab41,Emma Winkeler,https://play-lh.googleusercontent.com/a-/ACB-R5Rb0ZpTigg85GCcbXaX5l1gaPQ62zbbBxVzeeSxFw,"Very fun and easy to use, minimal ads. Occasional paid for content, but still plenty of free content. I found I was actually learning, the lessons were neither too hard or too easy.",5,24,4.7,2022-06-06 11:53:05,,,POSITIVE,fun easy use minimal ads occasional paid content still plenty free content found actually learning lessons neither hard easy
56,6e8a5589-d71c-490a-965b-cfe4aad24056,Kaldra,https://play-lh.googleusercontent.com/a/AGNmyxYxo6SZGGG4upziS_3lgf-lC_rF-ZPcAm65YkE=mo,Why do these apps throw you into lessons where they've typed out nearly the entire front end of the code for you without even explaining what that part means? How could I learn to write something that's halfway written for me every time?,1,1,4.7,2022-06-05 15:10:44,,,NEGATIVE,apps throw lessons theyve typed nearly entire front end code without even explaining part means could learn write something thats halfway written every time
57,a91731f0-b453-4c8f-a932-9a4b29fba922,Ghost on the internet,https://play-lh.googleusercontent.com/a-/ACB-R5Tccthb4UpKJfAZrovCGRISwKzQ5tibX3X5horG9g,const myOpinion = amazing if (myOpinion === amazing) { log('I had fun making this lol') },5,0,4.7,2022-05-14 01:58:38,,,POSITIVE,const myopinion amazing myopinion amazing logi fun making lol
58,f1a2f708-33f6-47bb-a6e7-d77d49c24a0a,Akira,https://play-lh.googleusercontent.com/a-/ACB-R5QJeGqGpMLwDi5XTZtxSsalFHOEPrdKnBg-malX,"Very user-friendly and unlike other coding apps, you don't need to start a free trial or pay for the app because the pro version is optional. Very helpful and useful. 9/10 would def recommend. :D (also barely any adds so thats a plus).",4,32,4.7,2022-05-06 01:02:07,,,POSITIVE,userfriendly unlike coding apps dont need start free trial pay app pro version optional helpful useful 910 would def recommend also barely adds thats plus
59,fc079a08-ac4d-4498-9367-1d67b61093f1,Eduard Garcia,https://play-lh.googleusercontent.com/a-/ACB-R5RdxsYd7ztSA-7SUz9h7sd7vDfkQ1X13EAmZNe_wQ,"python is the easiest to learn, done it in 2- 3 days",5,0,4.7,2022-05-05 12:49:46,,,POSITIVE,python easiest learn done 2 3 days
60,0b12e15c-8c0e-4c45-8039-59c342fc1e26,Brianna Sinder,https://play-lh.googleusercontent.com/a-/ACB-R5Sjj3ci13CCgRxaNkna1r5gfsaDiFND-uDgwJlwYLk,Great app for beginners,5,0,4.7,2022-05-02 15:43:59,,,POSITIVE,great app beginners
61,de1108b3-073d-4c55-a617-281580427183,Kathleen Ruickbie,https://play-lh.googleusercontent.com/a/AGNmyxabIJ1UgkX3pLERxq4Tv4Nt6DmE70FSp_cLUOU=mo,Yug,5,0,4.7,2022-04-23 10:16:04,,,NEGATIVE,yug
62,48710d18-ab44-4eeb-9dad-627c43f959f8,Ross Kearney,https://play-lh.googleusercontent.com/a-/ACB-R5SFoTQsRyltOB_ReQ6wtPxDDVgbeaPhATnhPYLJHA,Very good.,5,0,4.6,2022-04-19 04:52:23,,,POSITIVE,good
63,bf594e6a-cb4f-4403-9139-3a622cef9fa8,Oderaa Okoye,https://play-lh.googleusercontent.com/a-/ACB-R5TkoD0XRS8kVAFw1djhALdfGuyouPH38LI8vMj-1Q,I love it! it's easy to understand and easy to learn. nothing else to say but.. AMAZING!😍🤩,5,1,4.7,2022-04-17 22:19:38,,,POSITIVE,love easy understand easy learn nothing else say amazing
64,3260cd77-5afb-42be-a74c-8642ec69755a,Ash Tully,https://play-lh.googleusercontent.com/a-/ACB-R5Rm-WMYG698k0gnrRZsrFzya3yCpN-MA3p1HU6zSw,"Wrong answers. I have screenshot because I thought I was going crazy, I type EXACTLY what is needed and the app marks me wrong. I press 'show answer' and then do EXACTLY that just to check it's not me and it still says it's wrong. Ridiculous.",1,17,4.7,2022-04-15 14:34:31,,,NEGATIVE,wrong answers screenshot thought going crazy type exactly needed app marks wrong press show answer exactly check still says wrong ridiculous
65,a3962ea3-e8b9-4826-9454-10dc7fd9fffe,Brama John,https://play-lh.googleusercontent.com/a-/ACB-R5S--g699ILiskXngMx_aHlebMpCU5oLuHM6FKRl,"The app is a great, it covers alot yet easy to use",5,0,4.7,2022-04-15 11:42:58,,,POSITIVE,app great covers alot yet easy use
66,b38b1a87-51ae-4579-ade2-44858558d51f,Reid Whittle,https://play-lh.googleusercontent.com/a-/ACB-R5RXZuYHt_vohDwbho98juOgDugrigLwTCat58bpuds,This is a great app if you're interested in learning how to code and like something that you can jump in and out of. I reported an issue with the app and developers fixed it within the week. Highly recommend!,5,22,4.7,2022-04-11 08:14:27,,,POSITIVE,great app youre interested learning code like something jump reported issue app developers fixed within week highly recommend
67,ffea7434-802f-4e6e-b75e-a73091589ca3,Kyle Merrill,https://play-lh.googleusercontent.com/a/AGNmyxaQ9H1UIlsSteL8LOLColTCW_qyd3OGFAMAmv9J=mo,Good intro,5,0,4.7,2022-04-05 17:22:32,,,POSITIVE,good intro
68,67dedbba-4448-4e61-b6b5-4b427fd5df41,Jim Feig,https://play-lh.googleusercontent.com/a-/ACB-R5Rubsh5NPCeWMbYBxRhraTHcQKPoL2oJSXPDBtYWFY,That is a bunch of uneeded permissions for an app with new ownership.,1,0,4.6,2022-04-03 02:49:50,"Hi Jim, the app isn't under new ownership. The issue of new permissions arose as we haven't updated the app in years, and the permissions have become more fine grained since this time. Please email us at support@upskew.com if you have any questions.",2022-04-03 05:53:11,NEGATIVE,bunch uneeded permissions app new ownership
69,21240faa-c440-4fdf-ae47-cf89fca3c899,Christelle Abboud,https://play-lh.googleusercontent.com/a/AGNmyxaQnyYJdX_HVskM1kglLxF6iV-2HT4Xm0DMrqHY=mo,Honestly the best app i found i downloaded like 30 and this is the only one that worked great job really but try to give us like an optional free test if you can,5,0,4.6,2022-03-26 16:32:56,,,POSITIVE,honestly best app found downloaded like 30 one worked great job really try give us like optional free test
70,f300085f-2a30-4174-9975-cea07b5a2242,Bhavisha Adwani,https://play-lh.googleusercontent.com/a/AGNmyxaqEcrM8slLBISPwMzp_AEvs_kRgbgyRXWNoclJ=mo,Best App I Have Ever Seen!👍👌👌👌👌👌👌👌👌👌 Enjoying A Lot!,5,0,4.6,2022-03-23 16:01:00,,,POSITIVE,best app ever seen enjoying lot
71,585bf2f7-ecd1-4bca-a392-0476e60da296,Emmanual Molefe,https://play-lh.googleusercontent.com/a/AGNmyxYDfz1pov8z0L2OuEnO5QHuuxzaZR7QMD2U3CG3=mo,It's perfect ...just needs a more seriouse interface,4,0,4.6,2022-03-13 17:04:23,,,POSITIVE,perfect needs seriouse interface
72,97809409-a7ac-4161-8431-17d6c1f22faa,Angela Neculai,https://play-lh.googleusercontent.com/a-/ACB-R5QWzVpyzVZ_zUCRwUCfvFTFHvMDAx0mrrFWVolw,"Wish there could be a way to keep track of the lessons you've completed so far. At first I thought the bookmark next to each lesson was going to appear on everything I've done (since I don't do them in order, or daily, it's getting a bit harder), but it just changes to whatever I am learning at the moment. Also, after each lesson there is an add, and when I go back to the lesson, or press the next lesson, everything is in blanck and I have to restart the app...it's frustrating!",3,28,4.6,2022-03-08 18:22:16,,,NEGATIVE,wish could way keep track lessons youve completed far first thought bookmark next lesson going appear everything ive done since dont order daily getting bit harder changes whatever learning moment also lesson add go back lesson press next lesson everything blanck restart appits frustrating
73,b3600127-0faa-4664-8718-5147b99302e0,Maxim Tsankov,https://play-lh.googleusercontent.com/a/AGNmyxb7ZUTqtrZoK-8qb5FUfER_VNFyKjD7SZ3sLE4yhQ=mo,Easy app for a complete beginner to understand. Good job,5,0,4.6,2022-03-06 12:43:55,,,POSITIVE,easy app complete beginner understand good job
74,74378974-e4de-4be8-a4ed-4b61e76c848f,KING KA,https://play-lh.googleusercontent.com/a/AGNmyxbVc7ffUnz5Ij4-6DOg9SNm2uyuQEmcYNo8fYdy=mo,good,5,0,4.6,2022-03-06 07:51:40,,,POSITIVE,good
75,a54d2a12-420f-4b29-a2de-a6e81dbba79c,Yash Wakulkar,https://play-lh.googleusercontent.com/a/AGNmyxY8xWVSNhPUwR_ieqitMsEg5_NdsO1aHK17mTHq=mo,Thank you very much,5,0,,2022-02-28 11:57:52,,,POSITIVE,thank much
76,5d9d5dd5-8a5d-4cab-9bab-46a87c585adf,Dre Farley,https://play-lh.googleusercontent.com/a-/ACB-R5SA2GLk_54kb79ROekcGebexGGkS66NC5TtshMvJA,Can't see what in typing and everything is blank :(,1,0,4.6,2022-02-22 23:38:57,"Hi Dre, we've updated the app to fix issues where the text becomes blank for some phones. Please let us know at support@upskew.com if you run into this issue again. Thanks for learning with Encode.",2022-04-03 05:54:31,NEGATIVE,cant see typing everything blank
